scenario,arm,repeat,restore_ms,complete_step_ms,teardown_ms,pinned_allocations,pinned_reuses,pinned_retained_peak_bytes,deserialize_ms,scene_create_ms,insert_ms,destruction_import_ms,pre_tick_validation_ms,post_tick_validation_ms,command_ms,simulate_fetch_ms,completion_ms,stress_iterations,broken_bonds,correction_passes,stress_passes,output_clusters,stress_islands,stress_active_nodes,stress_active_bonds,normal_contacts,friction_anchors,repeatability_passed,motion_comparison_measured,position_error_m,linear_error_m_s,angular_error_rad_s
city64-fragmented-loaded,A0,12,112.12245,87.662412,52.311603,22,132,1913651212,6.382252,1.976408,19.259853,84.503059,51.959975,11.43406,0.000193,87.468869,0.19335,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,13,104.628463,86.145541,70.703066,22,143,1913651212,6.427768,1.856461,19.250853,77.092554,52.736101,13.260733,0.000196,85.954449,0.190896,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,14,105.780514,85.522778,58.412444,22,154,1913651212,6.400962,3.633641,20.018206,75.726442,49.438498,12.111781,0.000155,85.327666,0.194957,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,15,107.075962,83.071428,52.52625,22,165,1913651212,6.402808,1.315578,19.328015,80.028753,52.171835,11.339643,0.000198,82.871373,0.199857,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,16,121.029538,77.903294,51.568677,22,176,1913651212,6.43037,1.87076,19.529527,93.198109,52.860172,11.433178,0.000191,77.723057,0.180046,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,17,111.866186,82.530305,51.400212,22,187,1913651212,6.400501,1.806243,19.202265,84.456451,52.212244,11.322658,0.000196,82.350116,0.179993,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,18,104.864857,83.048075,52.855908,22,198,1913651212,6.381066,1.834883,19.306037,77.342007,51.732483,11.58719,0.000193,82.865628,0.182254,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A0,19,105.317231,81.620407,55.659433,22,209,1913651212,6.389911,1.810092,19.223333,77.893059,52.554401,11.466697,0.0002,81.424454,0.195753,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,0,1077.208585,102.250294,60.295771,22,0,1913651212,8.132471,865.356358,25.800423,177.91857,49.482165,486.490486,7.5e-05,102.07495,0.175269,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,1,105.529213,88.713683,50.016848,22,11,1913651212,6.144837,2.134338,19.515119,77.734055,50.067035,11.304461,0.000131,88.569855,0.143697,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,2,102.769669,87.513662,49.525876,22,22,1913651212,6.184119,1.82233,19.261604,75.500606,50.535076,11.334495,0.000112,87.369765,0.143785,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,3,102.083896,88.679438,53.440657,22,33,1913651212,6.125445,1.740403,18.816311,75.400868,49.923195,12.159684,7.7e-05,88.528595,0.150766,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,4,102.510687,84.390748,53.496942,22,44,1913651212,6.11442,1.729463,19.002369,75.663424,51.087534,11.644681,0.00012,84.269099,0.121529,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,5,102.329345,89.916979,69.275954,22,55,1913651212,6.160198,1.80801,19.094899,75.265198,50.173887,11.383126,0.00039,89.773405,0.143184,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,6,103.494496,81.56579,58.937587,22,66,1913651212,6.126641,1.762757,19.109559,76.494466,50.230417,11.361816,0.000115,81.438792,0.126883,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,7,104.766108,85.730054,56.614259,22,77,1913651212,6.119225,1.73832,19.141943,77.765619,51.236295,15.370554,0.000109,85.577773,0.152172,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,8,120.726673,85.709881,53.334053,22,88,1913651212,6.145983,1.772848,19.200141,93.606644,51.529624,12.930715,9.8e-05,85.513684,0.196099,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,9,111.979354,86.112409,49.793291,22,99,1913651212,6.19457,1.973968,19.033638,84.776125,51.149914,11.245724,7.8e-05,85.933499,0.178832,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,10,102.043526,85.784154,52.266943,22,110,1913651212,6.137529,1.810312,18.926194,75.16815,52.080965,13.303113,0.000111,85.603708,0.180335,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,11,101.902942,87.087985,59.703036,22,121,1913651212,6.256219,1.874241,19.158743,74.612705,49.026633,14.028884,7.5e-05,86.872808,0.215102,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,12,102.707369,84.893689,53.678129,22,132,1913651212,6.291007,1.559388,19.066075,75.789888,50.741469,12.521448,7.8e-05,84.686367,0.207244,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,13,104.04104,83.355208,50.952889,22,143,1913651212,6.141644,2.219931,18.878812,76.799625,51.087669,11.601232,8.5e-05,83.174657,0.180466,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,14,119.216762,85.472277,55.486022,22,154,1913651212,6.136527,1.832222,19.145182,92.101897,51.820067,14.684263,0.000118,85.2575,0.214659,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,15,106.391447,83.511137,50.384362,22,165,1913651212,6.111858,1.792457,18.97824,79.507992,50.909547,11.571887,7.7e-05,83.303516,0.207544,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,16,103.501678,86.258615,51.503552,22,176,1913651212,6.103171,1.786584,19.003383,76.60709,52.267745,11.819389,0.000117,86.072374,0.186124,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,17,102.274235,85.038072,59.461057,22,187,1913651212,6.127055,1.812659,19.064933,75.268605,51.170959,11.290618,7.8e-05,84.850564,0.18743,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,18,106.848551,84.922868,56.864609,22,198,1913651212,6.098524,3.195325,19.386859,78.166934,50.559498,11.65875,7.8e-05,84.714495,0.208295,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-fragmented-loaded,A1,19,104.805587,88.867902,76.687501,22,209,1913651212,6.117941,1.328762,18.982165,78.37601,51.238288,20.313791,8.7e-05,88.703176,0.164639,644,425,1,2,3144,481,21657,35407,68873,12553,True,True,0,0,0
city64-late-debris,A0,0,1125.662213,150.87172,58.296268,22,0,1913651212,8.670428,890.049472,26.222704,200.71887,52.195098,547.090179,0.000175,150.560295,0.31125,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,1,106.394472,129.475555,77.317737,22,11,1913651212,6.640442,1.885387,20.817348,77.050485,52.820545,24.191037,0.000171,129.167644,0.30774,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,2,112.047222,121.863374,77.227074,22,22,1913651212,7.403404,1.955758,21.202106,81.484856,54.701323,29.717163,0.000198,121.674931,0.188245,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,3,110.144826,125.291892,75.92639,22,33,1913651212,7.744443,1.884518,21.036884,79.478078,54.300541,28.545646,0.000164,125.000274,0.291454,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,4,117.158906,122.33777,77.116804,22,44,1913651212,7.249635,1.895146,20.923184,87.090144,53.983468,28.510002,0.000174,122.046855,0.290741,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,5,114.42385,119.858919,71.12997,22,55,1913651212,7.450487,1.888994,21.39658,83.686909,53.64018,28.948702,0.000192,119.638689,0.220038,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,6,119.847498,127.969915,79.987869,22,66,1913651212,6.63785,1.774231,20.294319,91.140207,54.982477,28.769468,0.000161,127.705146,0.264608,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,7,139.096807,136.12587,98.063903,22,77,1913651212,8.007944,2.038996,24.162558,104.886326,61.273617,30.709268,0.000186,135.886251,0.239433,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,8,132.319223,124.22148,91.037645,22,88,1913651212,8.849614,3.247711,23.863724,96.357127,62.991164,27.838798,0.000185,124.008195,0.2131,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,9,115.950555,124.238667,99.853889,22,99,1913651212,7.330152,2.051579,22.182599,84.385244,59.396568,21.471166,0.000185,124.000655,0.237827,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,10,118.715991,130.236448,73.729959,22,110,1913651212,8.314522,2.280125,23.499951,84.620556,58.19991,28.511849,0.000192,129.976988,0.259268,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,11,114.81399,129.910623,79.480687,22,121,1913651212,7.147111,2.08132,21.846504,83.737854,58.921632,29.75208,0.000173,129.712764,0.197686,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,12,124.16587,138.845171,79.612983,22,132,1913651212,7.747449,2.318028,22.75536,91.344182,63.133482,29.975347,0.00022,138.640799,0.204152,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,13,127.250434,135.516842,80.319643,22,143,1913651212,8.202889,2.010759,24.674998,92.360878,62.156354,30.493137,0.000185,135.218414,0.298243,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,14,135.41825,131.40954,80.199318,22,154,1913651212,8.011338,2.122026,23.465414,101.818413,63.95811,30.491874,0.000201,131.184781,0.224558,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,15,124.339436,127.07818,112.827196,22,165,1913651212,8.215888,2.089736,22.918594,91.114268,76.608589,30.646535,0.000228,126.816528,0.261424,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,16,122.373326,133.654254,82.66027,22,176,1913651212,8.777107,1.476726,24.366132,87.751901,59.879086,30.638115,0.000197,133.42539,0.228667,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,17,126.762411,134.065885,80.957476,22,187,1913651212,8.039793,2.088807,22.93088,93.702005,60.835879,30.037496,0.000129,133.994119,0.071637,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,18,120.988423,133.28745,80.473104,22,198,1913651212,7.87265,2.124226,23.013955,87.976664,62.1814,31.224827,0.000186,132.991784,0.29548,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A0,19,122.52704,131.635519,81.046473,22,209,1913651212,7.908576,2.105649,22.964968,89.547006,61.700246,31.451887,0.000407,131.343554,0.291558,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,0,1113.63685,154.962436,56.958656,22,0,1913651212,8.996107,888.905305,26.858203,188.876365,52.49518,522.458616,0.000191,154.775764,0.186481,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,1,108.505952,139.097692,77.014955,22,11,1913651212,7.145716,2.04398,20.642709,78.672449,53.777452,25.189905,0.0002,138.899104,0.198388,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,2,114.154016,123.431248,56.100764,22,22,1913651212,6.944114,2.06503,21.037855,84.106006,52.687568,12.226681,0.000163,123.222573,0.208512,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,3,107.520623,125.975002,55.325467,22,33,1913651212,6.351496,1.789654,19.564775,79.813477,52.658032,12.241092,0.000173,125.793813,0.181016,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,4,107.127672,122.413749,55.705259,22,44,1913651212,6.739593,1.799832,19.537601,79.049314,53.384828,12.068439,0.000172,122.207973,0.205604,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,5,115.422612,121.629742,57.984707,22,55,1913651212,6.346494,1.837338,19.546897,87.691065,53.2209,13.061721,0.000162,121.449536,0.180044,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,6,108.004001,122.996923,61.676298,22,66,1913651212,6.411871,1.813822,19.753331,80.02406,53.721897,20.500221,0.000168,122.788943,0.207812,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,7,115.279171,119.22041,70.829586,22,77,1913651212,9.753395,2.595184,21.973214,80.956376,59.447587,23.517813,0.000175,118.940946,0.279289,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,8,128.15717,121.098359,55.129493,22,88,1913651212,6.421817,1.832075,19.388397,100.513881,57.570445,11.946648,0.000181,120.919955,0.178223,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,9,109.617269,115.745728,59.751764,22,99,1913651212,6.395235,1.780402,19.234957,82.205493,51.661414,13.393636,0.000163,115.559548,0.186017,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,10,106.004025,115.638869,61.232658,22,110,1913651212,6.407972,1.898776,19.302727,78.393559,52.844184,17.959855,0.000163,115.423428,0.215278,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,11,106.421538,121.024793,67.26267,22,121,1913651212,6.387336,1.805226,19.35217,78.875629,54.131906,20.299366,0.000181,120.783585,0.241027,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,12,106.640336,117.226607,58.783506,22,132,1913651212,6.362586,2.039305,19.177311,79.060269,52.279714,12.855974,0.000162,117.028905,0.19754,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,13,105.848234,121.894068,56.029804,22,143,1913651212,6.40738,1.77529,19.453715,78.210616,52.753178,11.937783,0.000163,121.717741,0.176164,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,14,105.887058,127.006769,62.634227,22,154,1913651212,6.355093,1.811202,19.338947,78.380971,53.508866,15.692121,0.000161,126.797874,0.208734,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,15,106.716787,118.886635,60.303018,22,165,1913651212,6.362033,1.773045,19.884848,78.695947,52.779689,12.937082,0.000163,118.70339,0.183082,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,16,109.994439,119.091119,57.133321,22,176,1913651212,6.363932,2.890677,20.017275,80.720991,53.654719,12.024392,0.000163,118.916078,0.174878,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,17,107.34468,119.680581,62.120791,22,187,1913651212,6.36243,1.78678,19.454553,79.74001,53.436703,15.099507,0.000105,119.443958,0.236518,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,18,107.408356,120.040604,60.186984,22,198,1913651212,6.361552,1.793485,19.364512,79.887769,53.811397,12.163689,0.000112,119.762746,0.277746,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-late-debris,A1,19,108.936486,121.457266,59.047033,22,209,1913651212,6.510925,2.03328,19.444509,80.946681,54.59885,12.155339,0.000316,121.144804,0.312146,948,2768,1,2,5130,772,19955,30912,94508,23594,True,True,0,0,0
city64-ten-second-debris,A0,0,1091.098194,136.854479,58.102559,22,0,1913651212,8.996489,865.863162,26.719625,189.518148,52.689001,537.205041,0.0001,136.604306,0.250073,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,1,107.27337,110.886894,94.703079,22,11,1913651212,6.670967,1.501365,20.631313,78.468591,52.74914,22.878126,0.000152,110.635022,0.25172,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,2,112.435819,99.261148,85.371504,22,22,1913651212,8.01134,1.508942,24.169841,78.744549,51.939451,16.682358,0.000152,99.036114,0.224882,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,3,109.076704,98.618639,91.34651,22,33,1913651212,7.78744,1.597137,21.146409,78.544357,51.885505,22.759295,0.000157,98.371369,0.247113,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,4,120.207681,96.105691,76.709203,22,44,1913651212,8.561381,1.685802,24.166334,85.792996,57.860024,17.559201,0.000113,95.88808,0.217498,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,5,118.072872,105.037271,66.324642,22,55,1913651212,7.548872,1.510473,23.25192,85.760473,58.146323,22.79194,0.00011,104.787629,0.249532,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,6,118.178035,106.523997,66.217703,22,66,1913651212,7.300348,1.454462,22.15141,87.270747,58.569561,22.948505,0.000263,106.354447,0.169287,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,7,117.59794,97.426934,67.139624,22,77,1913651212,7.231836,1.416412,22.184277,86.764512,60.052647,21.156184,0.00011,97.177753,0.249071,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,8,115.617093,87.320122,66.867266,22,88,1913651212,7.204686,1.418466,22.354311,84.627838,59.456334,21.23642,0.00011,87.06562,0.254392,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,9,115.889858,103.747546,65.124569,22,99,1913651212,6.858057,1.782891,22.135725,85.112334,59.019587,22.945367,0.000165,103.583443,0.163938,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,10,116.892975,94.515597,64.648551,22,110,1913651212,6.862689,1.393468,21.948996,86.686858,59.774678,22.802355,0.000171,94.268549,0.246877,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,11,116.84316,95.347659,64.971604,22,121,1913651212,6.859602,1.410602,22.385982,86.186022,59.478995,22.843668,0.000167,95.181306,0.166186,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,12,116.892425,101.486721,65.494355,22,132,1913651212,7.541641,1.740596,22.273254,85.33562,60.920221,22.847723,0.000171,101.328131,0.158419,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,13,115.611349,98.862473,70.83085,22,143,1913651212,6.835337,1.415879,21.980558,85.37864,59.854719,21.312091,0.000108,98.623336,0.239029,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,14,116.494565,95.433483,71.722146,22,154,1913651212,6.847592,1.436929,22.265046,85.944058,61.350668,22.630928,0.00016,95.150325,0.282998,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,15,115.598681,108.205248,71.545615,22,165,1913651212,6.962267,1.419209,22.165823,85.050389,59.544069,23.530658,0.000176,107.857846,0.347226,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,16,117.052607,97.501067,62.313308,22,176,1913651212,6.934592,1.469197,22.38803,86.259846,60.802759,24.739513,0.000166,97.34467,0.156231,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,17,116.91529,97.682873,84.698674,22,187,1913651212,7.109365,1.39444,23.45147,84.958913,57.463146,18.8782,0.000106,97.368085,0.314682,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,18,117.501485,94.495625,81.353172,22,198,1913651212,7.397009,1.496719,22.3387,86.26768,58.415147,16.737453,0.00016,94.28431,0.211155,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A0,19,116.441569,93.585912,85.942183,22,209,1913651212,7.054049,1.488502,22.295541,85.602423,57.899519,19.821005,0.000394,93.34256,0.242958,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,0,1089.549965,140.173119,67.740414,22,0,1913651212,8.677538,866.711327,26.686319,187.47401,51.992015,537.500763,0.000101,139.918952,0.254066,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,1,105.950272,114.014031,94.431365,22,11,1913651212,6.569095,1.311083,20.757707,77.311304,52.357484,21.237181,0.00012,113.736567,0.277344,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,2,111.998995,97.836223,87.481886,22,22,1913651212,8.241834,1.544022,23.904636,78.307263,51.950961,19.243158,0.000115,97.611395,0.224713,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,3,116.865155,109.387163,66.67869,22,33,1913651212,7.17053,1.355119,22.292524,86.045554,58.923917,23.426411,0.000147,109.025927,0.361089,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,4,116.234954,97.611594,80.923913,22,44,1913651212,6.913753,1.373077,21.931362,86.015291,58.130706,22.042089,0.000112,97.351591,0.259891,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,5,125.570038,103.732436,61.515641,22,55,1913651212,7.305404,1.950895,22.405857,93.906623,58.047986,13.119618,0.000161,103.535925,0.19635,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,6,116.400181,104.624513,85.371268,22,66,1913651212,6.78813,1.407861,22.367127,85.83597,58.157369,22.801454,0.00012,104.444675,0.179718,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,7,117.584072,99.813857,77.797714,22,77,1913651212,7.696394,1.577387,22.846895,85.462224,58.884349,22.671092,0.00012,99.560943,0.252794,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,8,117.684228,110.57696,65.256158,22,88,1913651212,7.206988,1.456573,22.329586,86.689303,60.252808,22.69188,0.000121,110.320091,0.256748,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,9,117.457905,95.177635,79.792727,22,99,1913651212,8.19828,1.544417,23.00254,84.711361,58.246229,15.978371,0.000115,94.981588,0.195932,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,10,115.49363,97.291609,67.073638,22,110,1913651212,6.816446,1.467643,22.337726,84.870339,58.613602,13.158475,0.000167,97.123693,0.167749,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,11,116.643646,87.944213,92.594736,22,121,1913651212,6.747247,1.985508,22.729352,85.180341,60.084647,18.72515,0.000122,87.762477,0.181614,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,12,119.123111,93.890017,74.744117,22,132,1913651212,7.601071,1.808013,22.706624,87.006205,60.907569,16.617142,0.000115,93.664495,0.225407,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,13,118.190411,94.750263,81.587675,22,143,1913651212,7.054192,1.520803,23.541731,86.072606,60.647358,16.743714,0.000117,94.519645,0.230501,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,14,116.336986,93.759389,90.045764,22,154,1913651212,7.375369,1.778131,22.734089,84.448,59.5205,18.745623,0.000168,93.602576,0.156645,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,15,115.302205,94.550291,61.582873,22,165,1913651212,7.192982,1.423637,22.16276,84.52155,59.533203,14.555988,0.00012,94.350263,0.199908,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,16,115.992222,96.530609,67.938127,22,176,1913651212,6.941082,1.431186,22.185735,85.43302,59.445189,20.092164,0.00012,96.296571,0.233918,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,17,117.918808,95.719473,86.528574,22,187,1913651212,6.825317,1.726656,22.492713,86.872917,60.669479,20.779627,8.7e-05,95.477544,0.241842,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,18,114.709855,92.518403,70.748701,22,198,1913651212,7.380701,1.474868,22.187144,83.665713,58.368596,15.266857,0.000118,92.302797,0.215488,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city64-ten-second-debris,A1,19,116.529747,80.931097,53.095704,22,209,1913651212,6.872501,1.469577,22.298031,85.888549,60.880189,13.000002,0.000123,80.757488,0.173486,736,202,1,2,4705,823,20435,31870,17730,5190,True,True,0,0,0
city256-intact-idle,A0,0,1878.265176,76.775871,126.938419,22,0,2771025932,52.797286,1296.554021,96.28118,432.631855,191.083646,1400.286044,0.000154,76.473872,0.301845,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,1,366.067785,59.962512,139.595755,22,11,2771025932,25.321342,2.191653,78.42338,260.130216,173.451661,41.316536,0.000116,59.819764,0.142632,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,2,365.677146,62.509825,126.662151,22,22,2771025932,25.256622,2.196486,75.482434,262.740161,171.82318,41.717573,0.000113,62.292562,0.21715,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,3,360.580849,66.814861,126.100635,22,33,2771025932,25.257602,2.278119,75.162498,257.88152,172.77039,41.624915,0.000149,66.576816,0.237896,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,4,359.249458,61.660005,126.25184,22,44,2771025932,25.470358,2.209463,77.115068,254.453352,172.927069,42.096035,0.00016,61.40883,0.251015,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,5,359.091767,65.134478,126.270771,22,55,2771025932,25.307419,2.287206,77.394003,254.101953,176.829085,40.944205,0.000115,64.967904,0.166459,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,6,361.104938,56.555572,128.491637,22,66,2771025932,25.300254,2.295933,77.546868,255.960755,175.258675,40.949469,0.000155,56.354406,0.201011,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
