run,step,simulation_seconds,physics_step_ms,stress_solve_ms,frame_host_ms,bodies,awake_bodies,splits_total,contacts_total,resim_passes,correction_status,contacts_frame,projectiles_active,bonds_broken,stress_iterations,stress_converged,observation_ms,gpu_render_submit_and_export_ms,logical_clusters,native_dynamic_bodies,native_kinematic_bodies,active_dynamic_bodies,active_kinematic_bodies,contact_pairs,contact_pairs_with_contacts,solver_rows,stress_active_nodes,stress_active_bonds,stress_islands,graph_d2h_bytes,pre_solve_pairs,simulation_start_ns,simulation_end_ns,process_cpu_ms,complete_step_ms,command_ms,completion_ms,complete_start_ns,complete_end_ns,phase_output_start_ns,phase_output_end_ns,stress_passes,post_correction_bonds_broken,contact_reuse_fallbacks
impacts-256-A-before-1,117,1.9666668176651001,98.765483000000003,0,99.165175000000005,11187,11047,10675,4795084,1,0,207882,256,8,540,1,0.276756,0,10931,10931,256,10791,256,387,0,0,88158,147614,1809,786400,49149,62409956440622,62410055211031,114.543773,99.020213999999996,0.00034099999999999999,0.25438999999998657,62409956440292,62410055459965,0,0,2,3,0
impacts-256-A-before-1,118,1.9833334684371948,103.455499,0,103.871702,11201,11044,10689,5002724,1,0,207640,256,15,492,1,0.28700399999999998,0,10945,10945,256,10788,256,338,0,0,88158,147599,1823,786400,0,62410055647912,62410159109166,120.713167,103.719427,0.00036499999999999998,0.26356299999999067,62410055647505,62410159366364,0,0,2,3,0
impacts-256-A-before-1,119,2,51.805363,0,52.223318999999996,11201,11005,10689,5105418,0,0,102694,256,0,540,1,0.245203,0,10945,10945,256,10749,256,343,0,0,88158,147599,1823,393200,0,62410159544542,62410211354823,63.503703000000002,52.023600999999999,0.00028699999999999998,0.21795099999999934,62410159544238,62410211567349,0,0,1,0,0
impacts-256-A-before-1,120,2.0166668891906738,53.116698,0,53.509734999999999,11201,10995,10689,5208631,0,0,103213,256,0,540,1,0.234988,0,10945,10945,256,10739,256,303,0,0,88158,147599,1823,393200,0,62410211791959,62410264914214,67.532296000000002,53.319364,0.00041100000000000002,0.20225500000000096,62410211791588,62410265110329,0,0,1,0,0
impacts-256-A-before-1,121,2.0333335399627686,95.223107999999996,0,95.681252999999998,11204,10997,10692,5415494,1,0,206863,256,4,536,1,0.301755,0,10948,10948,256,10741,256,237,0,0,88157,147595,1825,786400,0,62410265356904,62410360585642,109.762767,95.499858000000003,0.00034099999999999999,0.27640900000000101,62410265356580,62410360855803,0,0,2,0,0
impacts-256-A-before-1,122,2.0500001907348633,52.578583999999999,0,52.994872999999998,11204,10972,10692,5519640,0,0,104146,256,0,544,1,0.24235899999999999,0,10948,10948,256,10716,256,240,0,0,88157,147595,1825,393200,0,62410361063654,62410413647938,66.118847000000002,52.790455000000001,0.000428,0.21144300000000271,62410361063280,62410413853040,0,0,1,0,0
impacts-256-A-before-1,123,2.066666841506958,92.120655999999997,0,92.467793999999998,11206,10950,10694,5726622,1,0,206982,256,3,520,1,0.223466,0,10950,10950,256,10694,256,167,0,0,88157,147592,1827,786400,0,62410414082764,62410506208846,107.538237,92.330804999999998,0.00050500000000000002,0.20964399999999728,62410414082306,62410506412539,0,0,2,0,0
impacts-256-A-before-1,124,2.0833334922790527,50.858293000000003,0,51.261487000000002,11206,10941,10694,5831018,0,0,104396,256,0,544,1,0.287879,0,10950,10950,256,10685,256,167,0,0,88157,147592,1827,393200,0,62410506567440,62410557429398,62.694110000000002,51.123196,0.00031199999999999999,0.2645909999999958,62410506567160,62410557689835,0,0,1,0,0
impacts-256-A-before-1,125,2.1000001430511475,98.789345999999995,0,99.188964999999996,11229,10924,10717,6039021,1,0,208003,256,49,536,1,0.25845800000000002,0,10973,10973,256,10668,256,131,0,0,88142,147543,1835,786400,0,62410557849761,62410656643954,113.4267,99.027873999999997,0.000339,0.23818900000000554,62410557849486,62410656876773,0,0,2,24,0
impacts-256-A-before-1,126,2.1166667938232422,99.777653000000001,0,100.20278500000001,11242,10912,10730,6249470,1,0,210449,256,21,548,1,0.29924400000000001,0,10986,10986,256,10656,256,109,0,0,88134,147522,1840,786400,0,62410657061309,62410756843267,118.34014500000001,100.052723,0.000328,0.27474200000000337,62410657061060,62410757113238,0,0,2,6,0
impacts-256-A-before-1,127,2.1333334445953369,93.069013999999996,0,93.334173000000007,11247,10898,10735,6459949,1,0,210479,256,10,520,1,0.095885999999999999,0,10991,10991,256,10642,256,96,0,0,88129,147512,1840,786400,0,62410757287066,62410850361179,107.62758100000001,93.143072000000004,0.00035,0.073708000000010543,62410757286783,62410850429531,0,0,2,0,0
impacts-256-A-before-1,128,2.1500000953674316,96.314570000000003,0,96.692929000000007,11255,10909,10743,6672383,1,0,212434,256,12,568,1,0.21837899999999999,0,10999,10999,256,10653,256,98,0,0,88122,147500,1841,786400,0,62410850664321,62410946984482,113.77149300000001,96.508981000000006,0.00038499999999999998,0.19402600000000803,62410850663944,62410947172310,0,0,2,0,0
impacts-256-A-before-1,129,2.1666667461395264,99.074031000000005,0,99.518910000000005,11263,10903,10751,6884841,1,0,212458,256,12,552,1,0.31041800000000003,0,11007,11007,256,10647,256,91,0,0,88115,147488,1842,786400,0,62410947380997,62411046460677,115.076123,99.361192000000003,0.00064199999999999999,0.28651899999999841,62410947380382,62411046740895,0,0,2,2,0
impacts-256-A-before-1,130,2.1833333969116211,97.321444999999997,0,97.735763000000006,11276,10896,10764,7096938,1,0,212097,256,31,552,1,0.27314899999999998,0,11020,11020,256,10640,256,86,0,0,88104,147457,1844,786400,0,62411046924366,62411144251334,110.899058,97.572278999999995,0.000718,0.25011599999999135,62411046923651,62411144495460,0,0,2,18,0
impacts-256-A-before-1,131,2.2000000476837158,104.128438,0,104.527851,11536,10923,11024,7310760,1,0,213822,256,484,532,1,0.27968999999999999,0,11280,11280,256,10667,256,90,0,0,87886,146973,1886,786400,0,62411144745542,62411248879516,120.809181,104.387496,0.00034099999999999999,0.25871699999999009,62411144745241,62411249132180,0,0,2,438,0
impacts-256-A-before-1,132,2.2166666984558105,102.36652100000001,0,102.75540599999999,11553,11158,11041,7524841,1,0,214081,256,28,772,1,0.25720100000000001,0,11297,11297,256,10902,256,90,0,0,87872,146945,1889,786400,0,62411249294821,62411351666131,120.104968,102.603973,0.00057899999999999998,0.23687299999998856,62411249294318,62411351897692,0,0,2,14,0
impacts-256-A-before-1,133,2.2333333492279053,102.302871,0,102.64347600000001,11564,11164,11052,7740469,1,0,215628,256,22,764,1,0.199849,0,11308,11308,256,10908,256,85,0,0,87867,146923,1895,786400,0,62411352071200,62411454378811,117.848491,102.47938499999999,0.00039800000000000002,0.17611599999999328,62411352070849,62411454549573,0,0,2,5,0
impacts-256-A-before-1,134,2.25,99.804499000000007,0,100.230734,11577,11107,11065,7954557,1,0,214088,256,17,732,1,0.22096499999999999,0,11321,11321,256,10851,256,89,0,0,87857,146906,1898,786400,0,62411454739418,62411554549431,115.244524,99.980085000000003,0.00043399999999999998,0.17515199999999709,62411454739051,62411554718520,0,0,2,9,0
impacts-256-A-before-1,135,2.2666668891906738,96.791596999999996,0,97.163704999999993,11578,11076,11066,8168726,1,0,214169,256,2,680,1,0.22023000000000001,0,11322,11322,256,10820,256,85,0,0,87857,146904,1899,786400,0,62411555038107,62411651835984,112.230232,96.992215000000002,0.000571,0.20004700000001208,62411555037343,62411652028756,0,0,2,0,0
impacts-256-A-before-1,136,2.2833335399627686,95.242335999999995,0,95.579978999999994,11582,11049,11070,8382358,1,0,213632,256,4,708,1,0.259851,0,11326,11326,256,10793,256,88,0,0,87857,146900,1903,786400,0,62411652225895,62411747473336,110.355013,95.465590000000006,0.00036099999999999999,0.22289300000001333,62411652225591,62411747690514,0,0,2,0,0
impacts-256-A-before-1,137,2.3000001907348633,101.97533,0,102.401051,11587,10923,11075,8593146,1,0,210788,256,5,752,1,0.29210000000000003,0,11331,11331,256,10667,256,95,0,0,87856,146895,1907,786400,0,62411747846562,62411849829632,118.937405,102.247119,0.00043100000000000001,0.27135799999999222,62411747846261,62411850092687,0,0,2,2,0
impacts-256-A-before-1,138,2.316666841506958,93.871155999999999,0,94.262692000000001,11590,10845,11078,8801857,1,0,208711,256,5,788,1,0.27251799999999998,0,11334,11334,256,10589,256,111,0,0,87856,146890,1910,786400,0,62411850272389,62411944148392,110.116941,94.120684999999995,0.00034699999999999998,0.24918199999999047,62411850272058,62411944392118,0,0,2,0,0
impacts-256-A-before-1,139,2.3333334922790527,95.671564000000004,0,96.091243000000006,11599,10847,11087,9012589,1,0,210732,256,9,700,1,0.27640100000000001,0,11343,11343,256,10591,256,114,0,0,87851,146881,1914,786400,0,62411944558311,62412040234937,110.161663,95.923530999999997,0.00035100000000000002,0.25161599999999851,62411944558035,62412040480938,0,0,2,0,0
impacts-256-A-before-1,140,2.3500001430511475,100.81410099999999,0,101.249844,11606,10822,11094,9222249,1,0,209660,256,24,740,1,0.30695099999999997,0,11350,11350,256,10566,256,138,0,0,87850,146857,1920,786400,0,62412040674109,62412141494050,118.888087,101.097466,0.00033100000000000002,0.28303400000000067,62412040673774,62412141770685,0,0,2,7,0
impacts-256-A-before-1,141,2.3666667938232422,100.264162,0,100.656329,11635,10798,11123,9432075,1,0,209826,256,84,684,1,0.27221699999999999,0,11379,11379,256,10542,256,148,0,0,87829,146773,1928,786400,0,62412141948640,62412242217935,116.90972600000001,100.514382,0.00057399999999999997,0.24964599999999848,62412141948299,62412242461857,0,0,2,2,0
impacts-256-A-before-1,142,2.3833334445953369,100.115717,0,100.53112900000001,11661,10736,11149,9641034,1,0,208959,256,50,712,1,0.292908,0,11405,11405,256,10480,256,156,0,0,87813,146723,1938,786400,0,62412242646557,62412342767915,113.663085,100.386653,0.00025700000000000001,0.27067899999998701,62412242646316,62412343032386,0,0,2,6,0
impacts-256-A-before-1,143,2.4000000953674316,99.235510000000005,0,99.661863999999994,11682,10681,11170,9850450,1,0,209416,256,82,744,1,0.29729100000000003,0,11426,11426,256,10425,256,176,0,0,87802,146641,1948,786400,0,62412343201336,62412442441527,114.642995,99.508538000000001,0.00033399999999999999,0.27269400000000132,62412343201075,62412442708915,0,0,2,30,0
impacts-256-A-before-1,144,2.4166667461395264,104.233316,0,104.583173,11723,10737,11211,10060892,1,0,210442,256,168,720,1,0.203179,0,11467,11467,256,10481,256,194,0,0,87775,146473,1962,786400,0,62412442887999,62412547126739,121.691838,104.415576,0.00036699999999999998,0.1818930000000023,62412442887688,62412547302642,0,0,2,47,0
impacts-256-A-before-1,145,2.4333333969116211,102.835257,0,103.26808699999999,11729,10700,11217,10271306,1,0,210414,256,31,684,1,0.27778599999999998,0,11473,11473,256,10444,256,189,0,0,87772,146442,1965,786400,0,62412547493580,62412650333769,117.988446,103.08989200000001,0.00038000000000000002,0.25425500000000056,62412547493082,62412650582402,0,0,2,11,0
impacts-256-A-before-1,146,2.4500000476837158,105.39516,0,105.743554,11770,10617,11258,10479147,1,0,207841,256,99,684,1,0.25964599999999999,0,11514,11514,256,10361,256,208,0,0,87750,146343,1984,786400,0,62412650786094,62412756186449,122.092947,105.613713,0.000328,0.21822500000000389,62412650785770,62412756398685,0,0,2,23,0
impacts-256-A-before-1,147,2.4666666984558105,105.02126699999999,0,105.477751,11797,10669,11285,10690359,1,0,211212,256,88,684,1,0.258969,0,11541,11541,256,10413,256,212,0,0,87732,146255,1993,786400,0,62412756570795,62412861600530,123.844696,105.24791,0.00047100000000000001,0.22617200000000537,62412756570323,62412861817557,0,0,2,34,0
impacts-256-A-before-1,148,2.4833333492279053,99.470279000000005,0,99.893699999999995,11808,10608,11296,10900566,1,0,210207,256,30,696,1,0.29201199999999999,0,11552,11552,256,10352,256,207,0,0,87729,146225,2001,786400,0,62412862082630,62412961558746,114.80356399999999,99.736264000000006,0.00080500000000000005,0.26518000000000086,62412862082280,62412961817634,0,0,2,6,0
impacts-256-A-before-1,149,2.5000002384185791,101.46753200000001,0,101.887959,11810,10620,11298,11112081,1,0,211515,256,5,676,1,0.29878199999999999,0,11554,11554,256,10364,256,194,0,0,87729,146220,2003,786400,0,62412962021370,62413063493495,115.983311,101.74215,0.00041399999999999998,0.27420399999998324,62412962020972,62413063762675,0,0,2,1,0
impacts-256-A-before-1,150,2.5166668891906738,102.37418099999999,0,102.742682,11834,10520,11322,11320974,1,0,208893,256,98,664,1,0.20217199999999999,0,11578,11578,256,10264,256,201,0,0,87712,146122,2010,786400,0,62413063932874,62413166312575,120.30323199999999,102.55412699999999,0.00030400000000000002,0.17964200000000119,62413063932607,62413166486162,0,0,2,42,0
impacts-256-A-before-1,151,2.5333335399627686,101.63612500000001,0,102.073545,11839,10460,11327,11529491,1,0,208517,256,7,696,1,0.30451400000000001,0,11583,11583,256,10204,256,199,0,0,87711,146115,2014,786400,0,62413166699406,62413268340451,116.54546499999999,101.89403799999999,0.000388,0.2575249999999869,62413166699029,62413268592458,0,0,2,2,0
impacts-256-A-before-1,152,2.5500001907348633,103.753299,0,104.167005,11856,10398,11344,11737304,1,0,207813,256,63,692,1,0.29112199999999999,0,11600,11600,256,10142,256,194,0,0,87700,146052,2020,786400,0,62413268797211,62413372555767,120.82163799999999,104.022218,0.00038699999999999997,0.26853199999999333,62413268796850,62413372818634,0,0,2,23,0
impacts-256-A-before-1,153,2.566666841506958,96.704363999999998,0,97.100224999999995,11866,10291,11354,11942650,1,0,205346,256,11,672,1,0.26941300000000001,0,11610,11610,256,10035,256,195,0,0,87694,146041,2024,786400,0,62413372986645,62413469695796,113.432542,96.951629999999994,0.00031799999999999998,0.24694800000000328,62413372986401,62413469937367,0,0,2,0,0
impacts-256-A-before-1,154,2.5833334922790527,99.099374999999995,0,99.500427999999999,11887,10172,11375,12144418,1,0,201768,256,30,700,1,0.27483200000000002,0,11631,11631,256,9916,256,213,0,0,87682,146011,2033,786400,0,62413470110557,62413569215437,115.439947,99.351780000000005,0.00030400000000000002,0.25210100000001034,62413470110306,62413569461488,0,0,2,0,0
impacts-256-A-before-1,155,2.6000001430511475,97.428202999999996,0,97.833899000000002,11898,10142,11386,12346424,1,0,202006,256,23,680,1,0.27854800000000002,0,11642,11642,256,9886,256,230,0,0,87677,145988,2039,786400,0,62413569652573,62413667086559,112.096716,97.681832,0.00036400000000000001,0.25326499999999896,62413569652215,62413667333446,0,0,2,0,0
impacts-256-A-before-1,156,2.6166667938232422,104.26907799999999,0,104.720939,11917,10119,11405,12548023,1,0,201599,256,24,672,1,0.31948799999999999,0,11661,11661,256,9863,256,235,0,0,87666,145964,2047,786400,0,62413667593356,62413771867742,121.26826,104.563329,0.00039500000000000001,0.29385600000000522,62413667593003,62413772155686,0,0,2,1,0
impacts-256-A-before-1,157,2.6333334445953369,103.11919399999999,0,103.483824,11961,10082,11449,12749844,1,0,201821,256,69,692,1,0.212259,0,11705,11705,256,9826,256,252,0,0,87644,145895,2069,786400,0,62413772339216,62413875463469,121.412981,103.306901,0.00046099999999999998,0.1872460000000018,62413772338818,62413875645219,0,0,2,9,0
impacts-256-A-before-1,158,2.6500000953674316,106.96000100000001,0,107.374083,12003,10148,11491,12954056,1,0,204212,256,72,712,1,0.29159800000000002,0,11747,11747,256,9892,256,265,0,0,87626,145823,2093,786400,0,62413875846115,62413982811411,125.993296,107.22823699999999,0.000368,0.26786799999999289,62413875845841,62413983073429,0,0,2,13,0
impacts-256-A-before-1,159,2.6666667461395264,126.939682,0,127.35556099999999,12079,10174,11567,13160904,1,0,206848,256,182,724,1,0.28724899999999998,0,11823,11823,256,9918,256,306,0,0,87566,145641,2108,786400,0,62413983243476,62414110187929,145.03889899999999,127.202398,0.00034099999999999999,0.26237499999999159,62413983243205,62414110445139,0,0,2,53,0
impacts-256-A-before-1,160,2.6833333969116211,105.680819,0,106.12143399999999,12126,10238,11614,13370291,1,0,209387,256,97,556,1,0.27500599999999997,0,11870,11870,256,9982,256,309,0,0,87533,145544,2122,786400,0,62414110623038,62414216328201,124.54816700000001,105.952544,0.00038699999999999997,0.27133800000000008,62414110622683,62414216574666,0,0,2,54,0
impacts-256-A-before-1,161,2.7000000476837158,104.211022,0,104.666888,12148,10269,11636,13580131,1,0,209840,256,55,564,1,0.32661400000000002,0,11892,11892,256,10013,256,311,0,0,87521,145489,2132,786400,0,62414216766604,62414320982992,121.259395,104.513347,0.00037800000000000003,0.30194699999999841,62414216766300,62414321279194,0,0,2,1,0
impacts-256-A-before-1,162,2.7166666984558105,106.27873,0,106.73912900000001,12188,10289,11676,13791347,1,0,211216,256,65,588,1,0.29994799999999999,0,11932,11932,256,10033,256,322,0,0,87503,145424,2154,786400,0,62414321456773,62414427740947,124.02510100000001,106.534479,0.00037800000000000003,0.25537100000001089,62414321456403,62414427990436,0,0,2,16,0
impacts-256-A-before-1,163,2.7333335876464844,107.08633399999999,0,107.47145500000001,12201,10275,11689,14002819,1,0,211472,256,15,592,1,0.213592,0,11945,11945,256,10019,256,340,0,0,87497,145409,2161,786400,0,62414428219123,62414535310710,126.333055,107.272203,0.00038299999999999999,0.18548600000001159,62414428218759,62414535490459,0,0,2,2,0
impacts-256-A-before-1,164,2.7500002384185791,103.904464,0,104.301466,12224,10270,11712,14214968,1,0,212149,256,92,560,1,0.241422,0,11968,11968,256,10014,256,355,0,0,87481,145317,2168,786400,0,62414535714879,62414639624674,120.82522899999999,104.13663200000001,0.000464,0.23170400000000768,62414535714488,62414639850687,0,0,2,72,0
impacts-256-A-before-1,165,2.7666668891906738,103.176574,0,103.624906,12226,10259,11714,14427541,1,0,212573,256,6,584,1,0.29822700000000002,0,11970,11970,256,10003,256,349,0,0,87480,145311,2169,786400,0,62414640032709,62414743213082,119.317588,103.443737,0.00031399999999999999,0.26684899999999345,62414640032418,62414743475565,0,0,2,1,0
impacts-256-A-before-1,166,2.7833335399627686,100.346553,0,100.895816,12230,10221,11718,14639186,1,0,211645,256,7,568,1,0.37310900000000002,0,11974,11974,256,9965,256,360,0,0,87479,145304,2172,786400,0,62414743682698,62414844035216,118.566204,100.693264,0.00043100000000000001,0.34627999999999304,62414743682294,62414844374915,0,0,2,0,0
impacts-256-A-before-1,167,2.8000001907348633,106.689696,0,107.072287,12268,10211,11756,14850846,1,0,211660,256,98,592,1,0.29086400000000001,0,12012,12012,256,9955,256,374,0,0,87460,145206,2191,786400,0,62414844603660,62414951298745,123.164911,106.956057,0.00041599999999999997,0.2659450000000021,62414844603249,62414951558786,0,0,2,23,0
impacts-256-A-before-1,168,2.816666841506958,111.832587,0,112.27860699999999,12334,10221,11822,15062390,1,0,211544,256,177,576,1,0.30810399999999999,0,12078,12078,256,9965,256,373,0,0,87408,145029,2205,786400,0,62414951699089,62415063539224,128.955195,112.11570500000001,0.000408,0.28271000000000868,62414951698708,62415063813798,0,0,2,132,0
impacts-256-A-before-1,169,2.8333334922790527,108.762058,0,109.284346,12346,10244,11834,15274298,1,0,211908,256,33,592,1,0.35184599999999999,0,12090,12090,256,9988,256,363,0,0,87402,144996,2211,786400,0,62415064021726,62415172788947,123.004608,109.08742700000001,0.00060499999999999996,0.32476400000001604,62415064021142,62415173108054,0,0,2,6,0
impacts-256-A-before-1,170,2.8500001430511475,105.586904,0,106.10512199999999,12360,10219,11848,15486078,1,0,211780,256,24,576,1,0.33784599999999998,0,12104,12104,256,9963,256,345,0,0,87393,144972,2216,786400,0,62415173330841,62415278923658,122.300878,105.90263299999999,0.00048999999999999998,0.31523899999999117,62415173330433,62415279232523,0,0,2,12,0
impacts-256-A-before-1,171,2.8666667938232422,105.76687099999999,0,106.281407,12373,10229,11861,15698864,1,0,212786,256,48,568,1,0.32023400000000002,0,12117,12117,256,9973,256,350,0,0,87384,144924,2220,786400,0,62415279462169,62415385234198,122.72527599999999,106.06047100000001,0.000475,0.29312500000001762,62415279461761,62415385521707,0,0,2,31,0
impacts-256-A-before-1,172,2.8833334445953369,103.085258,0,103.492459,12382,10221,11870,15911744,1,0,212880,256,9,600,1,0.26389699999999999,0,12126,12126,256,9965,256,345,0,0,87379,144915,2224,786400,0,62415385768693,62415488859696,120.298911,103.33161,0.000444,0.24590800000000002,62415385768297,62415489099414,0,0,2,0,0
impacts-256-A-before-1,173,2.9000000953674316,107.61982399999999,0,108.142949,12390,10187,11878,16124206,1,0,212462,256,9,548,1,0.35825200000000001,0,12134,12134,256,9931,256,389,0,0,87376,144906,2229,786400,0,62415489276698,62415596900076,120.952505,107.95706,0.00030299999999999999,0.33693300000000193,62415489276414,62415597232878,0,0,2,0,0
impacts-256-A-before-1,174,2.9166667461395264,103.442277,0,103.810005,12410,10187,11898,16336815,1,0,212609,256,21,572,1,0.24207899999999999,0,12154,12154,256,9931,256,370,0,0,87365,144885,2238,786400,0,62415597435115,62415700881392,119.90624099999999,103.661069,0.000299,0.21849299999999516,62415597434840,62415701095343,0,0,2,5,0
impacts-256-A-before-1,175,2.9333333969116211,104.236232,0,104.63954699999999,12423,10186,11911,16549729,1,0,212914,256,26,592,1,0.26651900000000001,0,12167,12167,256,9930,256,376,0,0,87358,144859,2244,786400,0,62415701265290,62415805505963,119.075282,104.48584099999999,0.00034099999999999999,0.2492679999999865,62415701265031,62415805750326,0,0,2,2,0
impacts-256-A-before-1,176,2.9500000476837158,101.997922,0,102.336393,12436,10154,11924,16762157,1,0,212428,256,24,584,1,0.20042399999999999,0,12180,12180,256,9898,256,382,0,0,87351,144835,2250,786400,0,62415805919561,62415907921941,119.39310999999999,102.169515,0.00027399999999999999,0.17131899999999689,62415805919298,62415908088397,0,0,2,2,0
impacts-256-A-before-1,177,2.9666669368743896,104.92480399999999,0,105.308001,12442,10101,11930,16973244,1,0,211087,256,24,552,1,0.250745,0,12186,12186,256,9845,256,400,0,0,87346,144811,2251,786400,0,62415908289160,62416013220439,125.421632,105.130554,0.00050799999999999999,0.20524200000001258,62415908288728,62416013418598,0,0,2,3,0
impacts-256-A-before-1,178,2.9833335876464844,107.586608,0,108.031081,12470,10103,11958,17184416,1,0,211172,256,104,580,1,0.23535700000000001,0,12214,12214,256,9847,256,413,0,0,87325,144707,2258,786400,0,62416013620983,62416121232069,124.347514,107.81135,0.00042400000000000001,0.2243180000000109,62416013620609,62416121431177,0,0,2,7,0
impacts-256-A-before-1,179,3.0000002384185791,108.221993,0,108.50084099999999,12504,10108,11992,17396241,1,0,211825,256,80,588,1,0.169625,0,12248,12248,256,9852,256,459,0,0,87303,144627,2270,786400,0,62416121676249,62416229904650,127.418668,108.372292,0.00056800000000000004,0.14973100000000272,62416121675882,62416230047559,0,0,2,13,0
impacts-256-A-before-1,180,3.0166668891906738,106.523465,0,106.937786,12525,10103,12013,17608210,1,0,211969,256,53,580,1,0.25367200000000001,0,12269,12269,256,9847,256,475,0,0,87291,144574,2279,786400,0,62416230199901,62416336727935,124.81420199999999,106.728534,0.00041300000000000001,0.20465599999999995,62416230199534,62416336927567,0,0,2,14,0
impacts-256-A-before-1,181,3.0333335399627686,103.94125699999999,0,104.32715,12558,10070,12046,17819290,1,0,211080,256,140,572,1,0.21526300000000001,0,12302,12302,256,9814,256,512,0,0,87265,144434,2286,786400,0,62416337203973,62416441150700,122.81312200000001,104.116984,0.000544,0.17518300000000409,62416337203572,62416441319793,0,0,2,17,0
impacts-256-A-before-1,182,3.0500001907348633,107.075075,0,107.347792,12702,10067,12190,18030951,1,0,211661,256,340,604,1,0.160856,0,12446,12446,256,9811,256,520,0,0,87144,144094,2309,786400,0,62416441613744,62416548694432,124.92298700000001,107.216488,0.00040700000000000003,0.14100600000000441,62416441613371,62416548829475,0,0,2,275,0
impacts-256-A-before-1,183,3.066666841506958,104.880836,0,105.212248,12710,10193,12198,18243367,1,0,212416,256,12,580,1,0.23492099999999999,0,12454,12454,256,9937,256,570,0,0,87139,144082,2312,786400,0,62416548979458,62416653864131,122.282583,105.08871499999999,0.00033100000000000002,0.20754799999998852,62416548979159,62416654067465,0,0,2,1,0
impacts-256-A-before-1,184,3.0833334922790527,100.435294,0,100.853104,12721,10200,12209,18458062,1,0,214695,256,18,560,1,0.239733,0,12465,12465,256,9944,256,597,0,0,87130,144064,2314,786400,0,62416654215333,62416754655859,117.737008,100.642702,0.00040499999999999998,0.20700300000000027,62416654215052,62416754857263,0,0,2,0,0
impacts-256-A-before-1,185,3.1000001430511475,104.995987,0,105.361801,12727,10174,12215,18672242,1,0,214180,256,13,588,1,0.246526,0,12471,12471,256,9918,256,605,0,0,87127,144051,2317,786400,0,62416755101100,62416860103240,123.98642,105.22310400000001,0.00048200000000000001,0.2266350000000017,62416755100680,62416860323129,0,0,2,2,0
impacts-256-A-before-1,186,3.1166667938232422,102.547994,0,102.91665,12747,10154,12235,18886216,1,0,213974,256,58,572,1,0.254826,0,12491,12491,256,9898,256,638,0,0,87118,143993,2328,786400,0,62416860482426,62416963034494,119.93174999999999,102.779798,0.000377,0.2314269999999965,62416860482092,62416963261342,0,0,2,0,0
impacts-256-A-before-1,187,3.1333334445953369,106.616908,0,107.0076,12753,10109,12241,19100016,1,0,213800,256,8,572,1,0.26779599999999998,0,12497,12497,256,9853,256,645,0,0,87114,143985,2330,786400,0,62416963418620,62417070040378,124.75264900000001,106.85973199999999,0.00035799999999999997,0.24246599999999319,62416963418294,62417070277593,0,0,2,1,0
impacts-256-A-before-1,188,3.1500000953674316,99.741708000000003,0,100.107595,12774,10078,12262,19312899,1,0,212883,256,74,580,1,0.25417699999999999,0,12518,12518,256,9822,256,681,0,0,87100,143911,2337,786400,0,62417070447720,62417170193460,119.191472,99.973614999999995,0.00049799999999999996,0.23140899999999931,62417070447239,62417170420389,0,0,2,0,0
impacts-256-A-before-1,189,3.1666667461395264,102.998278,0,103.415887,12785,10063,12273,19525642,1,0,212743,256,14,588,1,0.261986,0,12529,12529,256,9807,256,672,0,0,87095,143897,2343,786400,0,62417170575290,62417273578483,121.371565,103.23087,0.00034600000000000001,0.23224600000000351,62417170575049,62417273805260,0,0,2,2,0
impacts-256-A-before-1,190,3.1833333969116211,102.742081,0,103.15335399999999,12787,10044,12275,19737792,1,0,212150,256,3,612,1,0.271011,0,12531,12531,256,9788,256,709,0,0,87094,143894,2344,786400,0,62417274032594,62417376779376,120.916369,102.992316,0.00040900000000000002,0.24982599999999877,62417274032219,62417377024056,0,0,2,1,0
impacts-256-A-before-1,191,3.2000002861022949,103.140818,0,103.53107,12793,10020,12281,19950447,1,0,212655,256,7,544,1,0.25398599999999999,0,12537,12537,256,9764,256,735,0,0,87090,143887,2346,786400,0,62417377205609,62417480350685,119.278116,103.37508099999999,0.00033300000000000002,0.23393000000000086,62417377205288,62417480579964,0,0,2,1,0
impacts-256-A-before-1,192,3.2166669368743896,110.12020099999999,0,110.535195,13062,10058,12550,20163446,1,0,212999,256,577,524,1,0.28795399999999999,0,12806,12806,256,9802,256,792,0,0,86858,143310,2384,786400,0,62417480756897,62417590881491,130.384863,110.385042,0.00031599999999999998,0.26452500000000612,62417480756579,62417591141209,0,0,2,391,0
impacts-256-A-before-1,193,3.2333335876464844,106.411073,0,106.869501,13077,10247,12565,20377246,1,0,213800,256,29,680,1,0.30348700000000001,0,12821,12821,256,9991,256,807,0,0,86846,143281,2387,786400,0,62417591314356,62417697730205,125.167446,106.66379999999999,0.00040400000000000001,0.25232299999998986,62417591314023,62417697977158,0,0,2,22,0
impacts-256-A-before-1,194,3.2500002384185791,110.975112,0,111.369229,13145,10301,12633,20592834,1,0,215588,256,224,684,1,0.27233000000000002,0,12889,12889,256,10045,256,830,0,0,86810,143057,2419,786400,0,62417698207396,62417809187659,129.300703,111.22300799999999,0.00061300000000000005,0.24728299999999592,62417698206829,62417809429221,0,0,2,78,0
