run,step,complete_step_ms,command_ms,physics_step_ms,completion_ms,resim_passes,stress_passes,contacts_frame,bonds_broken,stress_iterations
impacts-256-B-0,94.0,105.818935,0.000397,105.547185,0.27135299999999063,1.0,2.0,108082.0,340.0,592.0
impacts-256-B-0,95.0,92.511745,0.000309,92.148109,0.3633269999999982,1.0,2.0,106774.0,37.0,524.0
impacts-256-B-0,96.0,87.766676,0.000462,87.618057,0.14815700000001186,1.0,2.0,108021.0,4.0,528.0
impacts-256-B-0,97.0,91.322855,0.000812,91.101275,0.22076800000000674,1.0,2.0,109111.0,97.0,484.0
impacts-256-B-0,98.0,121.455396,0.00043,121.196246,0.25871999999999673,1.0,2.0,111696.0,3432.0,496.0
impacts-256-B-0,99.0,122.81453,0.000421,122.572625,0.2414839999999998,1.0,2.0,117539.0,1267.0,536.0
impacts-256-B-0,100.0,119.71443,0.000433,119.503088,0.2109089999999867,1.0,2.0,126366.0,1773.0,556.0
impacts-256-B-0,101.0,120.498687,0.000389,120.262416,0.2358820000000037,1.0,2.0,134269.0,1584.0,536.0
impacts-256-B-0,102.0,142.686259,0.000396,142.453258,0.2326050000000066,1.0,2.0,156591.0,6117.0,588.0
impacts-256-B-0,103.0,149.598426,0.000423,149.33174,0.2662629999999808,1.0,2.0,183597.0,4308.0,544.0
impacts-256-B-0,104.0,123.151295,0.000376,122.901779,0.24913999999999703,1.0,2.0,195944.0,450.0,636.0
impacts-256-B-0,105.0,112.258297,0.000406,111.997176,0.2607150000000047,1.0,2.0,197973.0,93.0,612.0
impacts-256-B-0,106.0,121.807136,0.000427,121.506175,0.30053399999999897,1.0,2.0,200272.0,136.0,584.0
impacts-256-B-0,107.0,116.503825,0.000433,116.204333,0.29905899999999974,1.0,2.0,205652.0,65.0,572.0
impacts-256-B-0,108.0,107.674093,0.000606,107.371892,0.30159499999999184,1.0,2.0,206398.0,24.0,572.0
impacts-256-B-0,109.0,106.287537,0.00043,106.029508,0.257598999999999,1.0,2.0,204589.0,6.0,560.0
impacts-256-B-0,110.0,104.277807,0.000373,104.011735,0.2656989999999979,1.0,2.0,207223.0,4.0,560.0
impacts-256-B-0,111.0,101.599006,0.000393,101.360209,0.23840400000000272,1.0,2.0,207396.0,2.0,556.0
impacts-256-B-0,112.0,56.763919,0.000414,56.645069,0.11843600000000265,0.0,1.0,103527.0,0.0,544.0
impacts-256-B-0,113.0,102.928792,0.000732,102.693026,0.23503399999999885,1.0,2.0,204980.0,4.0,540.0
impacts-256-B-0,114.0,100.893967,0.000416,100.605185,0.28836599999999635,1.0,2.0,206169.0,2.0,516.0
impacts-256-B-0,115.0,58.62831,0.000357,58.486284,0.14166900000000027,0.0,1.0,103885.0,0.0,544.0
impacts-256-B-0,116.0,52.802305,0.000417,52.678651,0.12323699999999604,0.0,1.0,104035.0,0.0,496.0
impacts-256-B-0,117.0,104.101056,0.000408,103.854662,0.24598600000000204,1.0,2.0,207882.0,8.0,492.0
impacts-256-B-0,118.0,106.236718,0.000383,105.994865,0.24146999999999252,1.0,2.0,207640.0,15.0,492.0
impacts-256-B-0,119.0,54.373079,0.000443,54.257522,0.11511399999999838,0.0,1.0,102694.0,0.0,540.0
impacts-256-B-0,120.0,55.084461,0.000397,54.964645,0.11941900000000061,0.0,1.0,103213.0,0.0,544.0
impacts-256-B-0,121.0,99.572792,0.000563,99.304444,0.2677850000000035,1.0,2.0,206863.0,4.0,492.0
impacts-256-B-0,122.0,55.237123,0.000276,55.090014,0.14683300000000088,0.0,1.0,104146.0,0.0,500.0
impacts-256-B-0,123.0,99.854707,0.00051,99.552657,0.3015400000000028,1.0,2.0,206982.0,3.0,508.0
impacts-256-B-0,124.0,54.498938,0.000529,54.299675,0.19873400000000174,0.0,1.0,104396.0,0.0,556.0
impacts-256-B-0,125.0,106.513162,0.000361,106.281563,0.2312379999999905,1.0,2.0,208003.0,49.0,532.0
impacts-256-B-0,126.0,106.854774,0.000403,106.734174,0.12019700000000455,1.0,2.0,210449.0,21.0,548.0
impacts-256-B-0,127.0,101.245731,0.000569,100.92991,0.315252000000001,1.0,2.0,210479.0,10.0,520.0
impacts-256-B-0,128.0,100.911108,0.00055,100.684298,0.22625999999999635,1.0,2.0,212434.0,12.0,568.0
impacts-256-B-0,129.0,101.060115,0.000518,100.869543,0.1900540000000035,1.0,2.0,212458.0,12.0,552.0
impacts-256-B-0,130.0,100.497675,0.000315,100.287513,0.20984699999999634,1.0,2.0,212097.0,31.0,552.0
impacts-256-B-0,131.0,111.029929,0.000312,110.766131,0.26348600000000033,1.0,2.0,213822.0,484.0,532.0
impacts-256-B-0,132.0,109.814696,0.000579,109.557745,0.25637199999999893,1.0,2.0,214081.0,28.0,772.0
impacts-256-B-0,133.0,108.748617,0.000511,108.457152,0.29095399999999927,1.0,2.0,215628.0,22.0,764.0
impacts-256-B-0,134.0,107.156768,0.000504,106.893789,0.2624749999999949,1.0,2.0,214088.0,17.0,732.0
impacts-256-B-0,135.0,102.209296,0.000498,101.93906,0.2697380000000038,1.0,2.0,214169.0,2.0,680.0
impacts-256-B-0,136.0,103.259173,0.000467,102.999238,0.25946799999999826,1.0,2.0,213632.0,4.0,684.0
impacts-256-B-0,137.0,107.093071,0.000545,106.888226,0.20429999999998927,1.0,2.0,210788.0,5.0,704.0
impacts-256-B-0,138.0,101.732541,0.000322,101.609418,0.1228009999999955,1.0,2.0,208711.0,5.0,784.0
impacts-256-B-0,139.0,103.082863,0.000396,102.839179,0.24328800000000683,1.0,2.0,210732.0,9.0,728.0
impacts-256-B-0,140.0,107.575851,0.000342,107.322714,0.2527949999999919,1.0,2.0,209660.0,24.0,740.0
impacts-256-B-0,141.0,109.100806,0.000547,108.852525,0.24773400000000834,1.0,2.0,209826.0,84.0,736.0
impacts-256-B-0,142.0,108.808469,0.000389,108.562093,0.2459869999999995,1.0,2.0,208959.0,50.0,680.0
impacts-256-B-0,143.0,105.879893,0.000391,105.646942,0.23256000000000654,1.0,2.0,209416.0,82.0,704.0
impacts-256-B-0,144.0,110.849603,0.00037,110.61712,0.23211299999999824,1.0,2.0,210442.0,168.0,756.0
impacts-256-B-0,145.0,109.965184,0.000434,109.726771,0.23797899999999572,1.0,2.0,210414.0,31.0,684.0
impacts-256-B-0,146.0,111.897199,0.000416,111.62905,0.26773299999999267,1.0,2.0,207841.0,99.0,716.0
impacts-256-B-0,147.0,113.816554,0.000387,113.575341,0.24082599999999843,1.0,2.0,211212.0,88.0,684.0
impacts-256-B-0,148.0,108.693018,0.000403,108.432214,0.26040099999998745,1.0,2.0,210207.0,30.0,696.0
impacts-256-B-0,149.0,108.097751,0.000392,107.838811,0.25854799999999045,1.0,2.0,211515.0,5.0,700.0
impacts-256-B-0,150.0,111.646989,0.000321,111.479524,0.1671440000000075,1.0,2.0,208893.0,98.0,668.0
impacts-256-B-0,151.0,110.651164,0.000571,110.384623,0.2659699999999958,1.0,2.0,208517.0,7.0,696.0
impacts-256-B-0,152.0,110.288488,0.000636,110.053058,0.23479400000000794,1.0,2.0,207813.0,63.0,672.0
impacts-256-B-0,153.0,106.647449,0.000542,106.390084,0.25682299999999714,1.0,2.0,205346.0,11.0,692.0
impacts-256-B-0,154.0,109.120203,0.000394,108.847305,0.27250399999999786,1.0,2.0,201768.0,30.0,680.0
impacts-256-B-0,155.0,105.086536,0.000378,104.869637,0.21652100000000019,1.0,2.0,202006.0,23.0,680.0
impacts-256-B-0,156.0,112.241258,0.000409,112.000233,0.24061600000000283,1.0,2.0,201599.0,24.0,696.0
impacts-256-B-0,157.0,110.977429,0.000491,110.728274,0.2486640000000051,1.0,2.0,201821.0,69.0,684.0
impacts-256-B-0,158.0,110.589925,0.000406,110.330432,0.25908699999999385,1.0,2.0,204212.0,72.0,712.0
impacts-256-B-0,159.0,132.945912,0.000319,132.695406,0.25018700000001104,1.0,2.0,206848.0,182.0,696.0
impacts-256-B-0,160.0,113.453531,0.000531,113.19296,0.2600400000000036,1.0,2.0,209387.0,97.0,556.0
impacts-256-B-0,161.0,111.673047,0.0004,111.395965,0.2766819999999939,1.0,2.0,209840.0,55.0,564.0
impacts-256-B-0,162.0,111.417357,0.000361,111.160654,0.2563420000000036,1.0,2.0,211216.0,65.0,588.0
impacts-256-B-0,163.0,108.566744,0.000363,108.303341,0.2630400000000037,1.0,2.0,211472.0,15.0,592.0
impacts-256-B-0,164.0,107.783618,0.000355,107.544543,0.2387200000000007,1.0,2.0,212149.0,92.0,560.0
impacts-256-B-0,165.0,107.969133,0.000417,107.459947,0.5087690000000009,1.0,2.0,212573.0,6.0,584.0
impacts-256-B-0,166.0,106.433265,0.000554,106.191356,0.24135500000001286,1.0,2.0,211645.0,7.0,568.0
impacts-256-B-0,167.0,110.077595,0.000393,109.882157,0.19504499999999325,1.0,2.0,211660.0,98.0,592.0
impacts-256-B-0,168.0,111.615316,0.000544,111.300734,0.3140379999999965,1.0,2.0,211544.0,177.0,576.0
impacts-256-B-0,169.0,108.232723,0.000551,107.949446,0.2827259999999967,1.0,2.0,211908.0,33.0,592.0
impacts-256-B-0,170.0,108.324224,0.000445,108.034952,0.2888269999999977,1.0,2.0,211780.0,24.0,576.0
impacts-256-B-0,171.0,112.39158,0.00057,112.155001,0.2360090000000099,1.0,2.0,212786.0,48.0,568.0
impacts-256-B-0,172.0,107.827308,0.01663,107.579098,0.2315799999999939,1.0,2.0,212880.0,9.0,600.0
impacts-256-B-0,173.0,106.999355,0.000476,106.737236,0.2616429999999923,1.0,2.0,212462.0,9.0,584.0
impacts-256-B-0,174.0,114.505707,0.000495,114.368988,0.13622399999999857,1.0,2.0,212609.0,21.0,556.0
impacts-256-B-0,175.0,111.684613,0.000605,111.464364,0.2196440000000024,1.0,2.0,212914.0,26.0,592.0
impacts-256-B-0,176.0,107.928251,0.000358,107.719471,0.20842199999999877,1.0,2.0,212428.0,24.0,584.0
impacts-256-B-0,177.0,107.744734,0.000441,107.592039,0.15225399999999922,1.0,2.0,211087.0,24.0,552.0
impacts-256-B-0,178.0,112.121584,0.000491,111.926379,0.19471400000000472,1.0,2.0,211172.0,104.0,580.0
impacts-256-B-0,179.0,112.600798,0.000702,112.37348,0.22661599999999282,1.0,2.0,211825.0,80.0,588.0
impacts-256-B-0,180.0,113.59315,0.000468,113.382733,0.2099489999999946,1.0,2.0,211969.0,53.0,580.0
impacts-256-B-0,181.0,116.738356,0.000401,116.578696,0.1592590000000058,1.0,2.0,211080.0,140.0,572.0
impacts-256-B-0,182.0,113.798135,0.000618,113.505854,0.2916629999999998,1.0,2.0,211661.0,340.0,604.0
impacts-256-B-0,183.0,109.51276,0.000464,109.236876,0.2754200000000111,1.0,2.0,212416.0,12.0,580.0
impacts-256-B-0,184.0,103.449272,0.000535,103.22449,0.2242469999999912,1.0,2.0,214695.0,18.0,560.0
impacts-256-B-0,185.0,110.377883,0.000381,110.10387,0.2736319999999921,1.0,2.0,214180.0,13.0,588.0
impacts-256-B-0,186.0,106.012552,0.000366,105.71134,0.30084599999999284,1.0,2.0,213974.0,58.0,572.0
impacts-256-B-0,187.0,107.269386,0.000318,107.033834,0.2352340000000055,1.0,2.0,213800.0,8.0,560.0
impacts-256-B-0,188.0,106.032648,0.000309,105.75895,0.27338899999999455,1.0,2.0,212883.0,74.0,580.0
impacts-256-B-0,189.0,110.072464,0.000367,109.929378,0.1427189999999996,1.0,2.0,212743.0,14.0,588.0
impacts-256-B-0,190.0,110.439865,0.000415,110.200848,0.2386020000000002,1.0,2.0,212150.0,3.0,612.0
impacts-256-B-0,191.0,107.152289,0.000405,106.893548,0.2583359999999999,1.0,2.0,212655.0,7.0,544.0
impacts-256-B-0,192.0,114.432531,0.000379,114.152465,0.2796869999999956,1.0,2.0,212999.0,577.0,524.0
impacts-256-B-0,193.0,110.051155,0.000235,109.817157,0.23376299999999617,1.0,2.0,213800.0,29.0,680.0
impacts-256-B-0,194.0,115.788378,0.000303,115.53594,0.25213499999999556,1.0,2.0,215588.0,224.0,684.0
impacts-256-B-0,195.0,112.0729,0.000418,111.754463,0.3180190000000067,1.0,2.0,216520.0,146.0,652.0
impacts-256-B-0,196.0,114.669991,0.000378,114.380754,0.2888590000000022,1.0,2.0,216505.0,192.0,640.0
impacts-256-B-0,197.0,114.351711,0.0004,114.094562,0.25674899999999923,1.0,2.0,217979.0,65.0,628.0
impacts-256-B-0,198.0,114.411459,0.000561,114.110388,0.3005099999999885,1.0,2.0,218441.0,212.0,612.0
impacts-256-B-0,199.0,116.452386,0.000494,116.153886,0.2980060000000009,1.0,2.0,218949.0,227.0,608.0
impacts-256-B-0,200.0,110.684461,0.000518,110.516194,0.1677490000000006,1.0,2.0,219456.0,58.0,636.0
impacts-256-B-0,201.0,115.215258,0.000531,114.970873,0.24385400000001312,1.0,2.0,220418.0,124.0,632.0
impacts-256-B-0,202.0,115.657474,0.000398,115.311535,0.345540999999983,1.0,2.0,220782.0,301.0,640.0
impacts-256-B-0,203.0,120.813729,0.000509,120.689399,0.12382100000000662,1.0,2.0,221746.0,292.0,1120.0
impacts-256-B-0,204.0,115.083534,0.000495,114.840722,0.2423169999999999,1.0,2.0,222979.0,37.0,620.0
impacts-256-B-0,205.0,113.088575,0.000416,112.873895,0.214264,1.0,2.0,221840.0,35.0,604.0
impacts-256-B-0,206.0,118.230154,0.00037,117.420073,0.809710999999993,1.0,2.0,221928.0,139.0,640.0
impacts-256-B-0,207.0,117.932572,0.000511,117.645553,0.28650799999998355,1.0,2.0,220709.0,46.0,704.0
impacts-256-B-0,208.0,113.350044,0.000508,113.096019,0.2535170000000022,1.0,2.0,220085.0,82.0,624.0
impacts-256-B-0,209.0,116.314936,0.000395,116.087294,0.22724700000000553,1.0,2.0,221146.0,94.0,640.0
impacts-256-B-0,210.0,117.243914,0.000372,117.031675,0.21186699999999803,1.0,2.0,221292.0,28.0,648.0
impacts-256-B-0,211.0,123.40762,0.000337,123.133983,0.2732999999999919,1.0,2.0,223251.0,272.0,648.0
impacts-256-B-0,212.0,121.352435,0.000802,121.061778,0.28985500000000286,1.0,2.0,223541.0,163.0,612.0
impacts-256-B-0,213.0,123.509988,0.000413,123.266662,0.2429130000000157,1.0,2.0,224379.0,144.0,628.0
impacts-256-B-0,214.0,121.03412,0.000438,120.777516,0.25616599999999323,1.0,2.0,225278.0,62.0,648.0
impacts-256-B-0,215.0,117.992456,0.000408,117.724215,0.2678330000000102,1.0,2.0,224648.0,38.0,644.0
impacts-256-B-0,216.0,117.271152,0.000309,116.960027,0.31081600000000265,1.0,2.0,225100.0,8.0,620.0
impacts-256-B-0,217.0,113.015896,0.000381,112.771202,0.24431299999999112,1.0,2.0,224271.0,24.0,660.0
impacts-256-B-0,218.0,112.042441,0.000376,111.76468,0.27738499999999533,1.0,2.0,223714.0,1.0,628.0
impacts-256-B-0,219.0,110.914252,0.000358,110.649206,0.2646879999999925,1.0,2.0,223117.0,1.0,632.0
impacts-256-B-0,220.0,119.787175,0.000423,119.491949,0.2948030000000017,1.0,2.0,223673.0,62.0,624.0
impacts-256-B-0,221.0,117.168706,0.000389,116.888012,0.28030499999999847,1.0,2.0,225060.0,57.0,608.0
impacts-256-B-0,222.0,114.916325,0.00049,114.676807,0.23902800000000468,1.0,2.0,224153.0,77.0,616.0
impacts-256-B-0,223.0,64.326596,0.000399,64.205283,0.12091399999999908,0.0,1.0,112206.0,4.0,656.0
impacts-256-B-0,224.0,117.3128,0.00038,117.063106,0.24931399999998405,1.0,2.0,221851.0,42.0,700.0
impacts-256-B-0,225.0,116.669996,0.000395,116.425055,0.2445459999999997,1.0,2.0,221909.0,101.0,652.0
impacts-256-B-0,226.0,121.459903,0.000378,121.136415,0.3231099999999998,1.0,2.0,220905.0,122.0,688.0
impacts-256-B-0,227.0,119.176151,0.000323,118.891088,0.28474000000001354,1.0,2.0,219266.0,53.0,632.0
impacts-256-B-0,228.0,117.492282,0.000352,117.229092,0.2628380000000021,1.0,2.0,218206.0,39.0,668.0
impacts-256-B-0,229.0,114.078753,0.000398,113.81907,0.25928500000000554,1.0,2.0,216033.0,13.0,652.0
impacts-256-B-0,230.0,118.152348,0.000408,117.869466,0.28247400000000766,1.0,2.0,216255.0,42.0,600.0
impacts-256-B-0,231.0,113.584902,0.000545,113.461454,0.12290299999999377,1.0,2.0,216297.0,41.0,628.0
impacts-256-B-0,232.0,115.866582,0.000546,115.636892,0.2291439999999909,1.0,2.0,217352.0,29.0,616.0
impacts-256-B-0,233.0,113.216159,0.000414,112.956971,0.2587740000000025,1.0,2.0,216383.0,28.0,612.0
impacts-256-B-0,234.0,109.461441,0.000394,109.208896,0.2521509999999978,1.0,2.0,215130.0,5.0,644.0
impacts-256-B-0,235.0,111.772804,0.000406,111.50146,0.270938000000001,1.0,2.0,213220.0,39.0,680.0
impacts-256-B-0,236.0,109.811215,0.000432,109.540066,0.27071700000000476,1.0,2.0,211820.0,83.0,676.0
impacts-256-B-0,237.0,110.907424,0.000426,110.624488,0.28251000000000204,1.0,2.0,211953.0,37.0,624.0
impacts-256-B-0,238.0,112.253183,0.000411,111.958625,0.2941470000000095,1.0,2.0,210556.0,90.0,576.0
impacts-256-B-0,239.0,60.387163,0.000339,60.264113,0.12271100000000246,0.0,1.0,105569.0,1.0,636.0
impacts-256-B-0,240.0,108.41954,0.00043,108.149388,0.26972200000000157,1.0,2.0,210000.0,6.0,688.0
impacts-256-B-0,241.0,111.974386,0.000463,111.706756,0.2671670000000006,1.0,2.0,208957.0,49.0,608.0
impacts-256-B-0,242.0,113.167845,0.000358,112.905701,0.26178600000000074,1.0,2.0,207168.0,3.0,664.0
impacts-256-B-0,243.0,103.375877,0.000377,103.234463,0.1410369999999972,1.0,2.0,205339.0,4.0,600.0
impacts-256-B-0,244.0,111.997053,0.000421,111.758965,0.23766699999998764,1.0,2.0,203845.0,20.0,564.0
impacts-256-B-0,245.0,107.319025,0.000413,107.05162,0.2669920000000019,1.0,2.0,202624.0,13.0,592.0
impacts-256-B-0,246.0,110.48814,0.000532,110.226604,0.2610039999999998,1.0,2.0,200600.0,24.0,580.0
impacts-256-B-0,247.0,110.897354,0.000407,110.618118,0.278829000000016,1.0,2.0,198036.0,9.0,576.0
impacts-256-B-0,248.0,110.437664,0.000409,110.133078,0.3041769999999957,1.0,2.0,198412.0,17.0,612.0
impacts-256-B-0,249.0,110.383409,0.000423,110.121979,0.26100700000000643,1.0,2.0,197355.0,32.0,616.0
impacts-256-B-0,250.0,105.556503,0.000405,105.436698,0.11939999999999884,1.0,2.0,195901.0,20.0,612.0
impacts-256-B-0,251.0,110.534785,0.000434,110.272584,0.2617670000000061,1.0,2.0,197379.0,11.0,620.0
impacts-256-B-0,252.0,107.272536,0.000381,106.991113,0.28104199999999935,1.0,2.0,195446.0,17.0,644.0
impacts-256-B-0,253.0,112.077857,0.000521,111.824832,0.2525039999999876,1.0,2.0,194784.0,61.0,600.0
impacts-256-B-0,254.0,110.030279,0.000395,109.773473,0.25641099999999994,1.0,2.0,192577.0,16.0,604.0
impacts-256-B-0,255.0,103.407848,0.000533,103.143943,0.26337200000000394,1.0,2.0,191613.0,10.0,596.0
impacts-256-B-0,256.0,109.627613,0.000384,109.277594,0.34963500000000636,1.0,2.0,190008.0,21.0,592.0
impacts-256-B-0,257.0,110.384246,0.000397,110.235112,0.148736999999997,1.0,2.0,189002.0,18.0,580.0
impacts-256-B-0,258.0,109.091299,0.000417,108.859781,0.23110100000000955,1.0,2.0,185838.0,65.0,596.0
impacts-256-B-0,259.0,108.925129,0.000441,108.68013,0.24455799999999783,1.0,2.0,186619.0,10.0,636.0
impacts-256-B-0,260.0,101.964836,0.000425,101.680811,0.28359999999999275,1.0,2.0,185871.0,14.0,588.0
impacts-256-B-0,261.0,102.802673,0.000326,102.523334,0.27901299999999196,1.0,2.0,185323.0,3.0,580.0
impacts-256-B-0,262.0,102.606781,0.000396,102.361614,0.24477100000000007,1.0,2.0,183430.0,17.0,560.0
impacts-256-B-0,263.0,100.409641,0.000381,100.287492,0.12176799999998877,1.0,2.0,181053.0,12.0,604.0
impacts-256-B-0,264.0,111.536399,0.000419,111.301416,0.234564000000006,1.0,2.0,180303.0,38.0,612.0
impacts-256-B-0,265.0,113.591798,0.000364,113.313468,0.27796599999999216,1.0,2.0,178762.0,19.0,608.0
impacts-256-B-0,266.0,102.326431,0.000546,102.208724,0.11716099999999585,1.0,2.0,177279.0,11.0,600.0
impacts-256-B-0,267.0,100.072689,0.000441,99.819267,0.25298100000000545,1.0,2.0,176501.0,5.0,580.0
impacts-256-B-0,268.0,103.818023,0.00052,103.553638,0.2638649999999956,1.0,2.0,176155.0,31.0,596.0
impacts-256-B-0,269.0,98.511774,0.000405,98.254185,0.2571839999999952,1.0,2.0,174598.0,13.0,628.0
impacts-256-B-0,270.0,105.032234,0.000419,104.759975,0.27184000000001163,1.0,2.0,173458.0,5.0,600.0
impacts-256-B-0,271.0,99.255814,0.000457,99.136664,0.11869300000000749,1.0,2.0,170343.0,5.0,580.0
impacts-256-B-0,272.0,105.059831,0.000401,104.809526,0.2499040000000008,1.0,2.0,168129.0,19.0,588.0
impacts-256-B-0,273.0,97.008046,0.000395,96.773171,0.2344799999999907,1.0,2.0,166187.0,12.0,580.0
impacts-256-B-0,274.0,97.28261,0.000401,97.061031,0.22117800000000898,1.0,2.0,163851.0,14.0,560.0
impacts-256-B-0,275.0,98.225286,0.000393,97.996608,0.22828499999999963,1.0,2.0,163711.0,12.0,576.0
impacts-256-B-0,276.0,96.838921,0.000457,96.629562,0.20890199999999481,1.0,2.0,162899.0,6.0,580.0
impacts-256-B-0,277.0,96.628844,0.000415,96.351357,0.277072000000004,1.0,2.0,160959.0,13.0,584.0
impacts-256-B-0,278.0,102.31488,0.000324,102.096704,0.2178519999999935,1.0,2.0,161047.0,72.0,584.0
impacts-256-B-0,279.0,99.730815,0.000403,99.479672,0.2507400000000075,1.0,2.0,160681.0,3.0,584.0
impacts-256-B-0,280.0,99.753185,0.000471,99.487877,0.264837,1.0,2.0,156754.0,9.0,576.0
impacts-256-B-0,281.0,99.208192,0.000492,98.945666,0.2620339999999999,1.0,2.0,155221.0,18.0,600.0
impacts-256-B-0,282.0,92.023457,0.000306,91.772787,0.2503640000000047,1.0,2.0,154777.0,26.0,580.0
impacts-256-B-0,283.0,100.028552,0.000396,99.759841,0.2683150000000154,1.0,2.0,153704.0,12.0,600.0
impacts-256-B-0,284.0,103.69466,0.000405,103.420649,0.2736060000000009,1.0,2.0,152973.0,7.0,580.0
impacts-256-B-0,285.0,96.307609,0.00042,96.045028,0.2621609999999919,1.0,2.0,150275.0,19.0,592.0
impacts-256-B-0,286.0,93.121154,0.000425,92.796285,0.32444399999999973,1.0,2.0,150047.0,14.0,576.0
impacts-256-B-0,287.0,91.478513,0.000571,91.204943,0.27299900000001287,1.0,2.0,149670.0,8.0,604.0
impacts-256-B-0,288.0,95.246922,0.000441,94.968827,0.2776539999999983,1.0,2.0,149145.0,41.0,576.0
impacts-256-B-0,289.0,94.665011,0.000417,94.393723,0.27087100000001385,1.0,2.0,148308.0,18.0,580.0
impacts-256-B-0,290.0,89.577781,0.000342,89.317263,0.2601760000000013,1.0,2.0,145527.0,5.0,552.0
impacts-256-B-0,291.0,88.631151,0.000407,88.370717,0.260027000000008,1.0,2.0,144492.0,13.0,556.0
impacts-256-B-0,292.0,89.802681,0.000429,89.655991,0.14626100000000974,1.0,2.0,144373.0,1.0,584.0
impacts-256-B-0,293.0,91.337915,0.000415,91.087039,0.25046099999998717,1.0,2.0,142812.0,6.0,564.0
impacts-256-B-0,294.0,87.988537,0.000411,87.867516,0.12060999999999922,1.0,2.0,142278.0,7.0,568.0
impacts-256-B-0,295.0,88.651321,0.000417,88.383117,0.26778699999999844,1.0,2.0,141364.0,5.0,580.0
impacts-256-B-0,296.0,87.032534,0.000433,86.775801,0.256299999999996,1.0,2.0,139812.0,10.0,580.0
impacts-256-B-0,297.0,91.769527,0.000444,91.546521,0.22256199999999637,1.0,2.0,139054.0,20.0,584.0
impacts-256-B-0,298.0,86.603545,0.000411,86.485121,0.1180129999999906,1.0,2.0,138705.0,9.0,564.0
impacts-256-B-0,299.0,44.579879,0.000369,44.463696,0.1158140000000003,0.0,1.0,68956.0,0.0,584.0
impacts-256-B-0,300.0,41.385971,0.000431,41.266176,0.11936399999999736,0.0,1.0,68795.0,0.0,580.0
impacts-256-B-0,301.0,86.057931,0.000541,85.787716,0.26967399999999486,1.0,2.0,137417.0,14.0,580.0
impacts-256-B-0,302.0,83.37443,0.000394,83.13316,0.2408760000000001,1.0,2.0,136977.0,16.0,576.0
impacts-256-B-0,303.0,93.502824,0.000378,93.224695,0.2777510000000092,1.0,2.0,136463.0,30.0,588.0
impacts-256-B-0,304.0,84.963667,0.000437,84.842434,0.12079599999999857,1.0,2.0,134811.0,18.0,608.0
impacts-256-B-0,305.0,41.56496,0.00039,41.446537,0.11803299999999695,0.0,1.0,66565.0,0.0,568.0
impacts-256-B-0,306.0,42.870952,0.000417,42.748234,0.12230100000000732,0.0,1.0,66199.0,0.0,568.0
impacts-256-B-0,307.0,41.762966,0.000416,41.642592,0.1199579999999969,0.0,1.0,65750.0,0.0,564.0
impacts-256-B-0,308.0,41.236154,0.000433,41.09279,0.14293099999999725,0.0,1.0,65407.0,0.0,572.0
impacts-256-B-0,309.0,40.003035,0.000564,39.860502,0.14196900000000312,0.0,1.0,64985.0,0.0,576.0
impacts-256-B-0,310.0,42.065723,0.000384,41.943417,0.12192200000000497,0.0,1.0,64497.0,0.0,568.0
impacts-256-B-0,311.0,79.107129,0.000556,78.983598,0.12297499999999673,1.0,2.0,128814.0,1.0,552.0
impacts-256-B-0,312.0,42.316012,0.000548,42.197163,0.11830099999999533,0.0,1.0,64136.0,0.0,584.0
impacts-256-B-0,313.0,85.51379,0.000504,85.294115,0.21917099999998868,1.0,2.0,127255.0,27.0,564.0
impacts-256-B-0,314.0,80.777095,0.001036,80.577252,0.19880700000000218,1.0,2.0,126137.0,11.0,588.0
impacts-256-B-0,315.0,81.020192,0.000295,80.832133,0.18776400000000137,1.0,2.0,125080.0,2.0,564.0
impacts-256-B-0,316.0,38.81483,0.000395,38.692092,0.12234300000000076,0.0,1.0,61794.0,0.0,580.0
impacts-256-B-0,317.0,77.969241,0.000371,77.749256,0.21961399999999287,1.0,2.0,122785.0,2.0,596.0
impacts-256-B-0,318.0,79.379159,0.000406,79.168532,0.2102210000000042,1.0,2.0,121826.0,10.0,588.0
impacts-256-B-0,319.0,40.072971,0.000397,39.930548,0.14202600000000132,0.0,1.0,60223.0,0.0,568.0
impacts-256-B-0,320.0,37.87368,0.000393,37.67252,0.20076699999999903,0.0,1.0,59114.0,0.0,588.0
impacts-256-B-0,321.0,39.561762,0.00036,39.439899,0.12150300000000414,0.0,1.0,58896.0,0.0,540.0
impacts-256-B-0,322.0,39.206608,0.000742,39.052401,0.15346499999999708,0.0,1.0,58526.0,0.0,576.0
impacts-256-B-0,323.0,76.437803,0.000544,76.209111,0.22814800000000446,1.0,2.0,116482.0,8.0,540.0
impacts-256-B-0,324.0,74.880804,0.000551,74.687235,0.19301799999999503,1.0,2.0,116004.0,5.0,580.0
impacts-256-B-0,325.0,43.980136,0.000803,43.83497,0.14436300000000557,0.0,1.0,57492.0,2.0,600.0
impacts-256-B-0,326.0,75.902772,0.000401,75.746263,0.15610800000000324,1.0,2.0,112398.0,4.0,568.0
impacts-256-B-0,327.0,75.126446,0.000403,74.90627,0.21977299999998934,1.0,2.0,111537.0,8.0,592.0
impacts-256-B-0,328.0,38.179002,0.000392,38.039214,0.13939599999999785,0.0,1.0,55673.0,0.0,592.0
impacts-256-B-0,329.0,36.32749,0.000373,36.209773,0.11734399999999567,0.0,1.0,55628.0,0.0,532.0
