step,simulation_seconds,physics_step_ms,stress_solve_ms,frame_host_ms,bodies,awake_bodies,splits_total,contacts_total,resim_passes,correction_status,contacts_frame,projectiles_active,bonds_broken,stress_iterations,stress_converged,observation_ms,gpu_render_submit_and_export_ms,logical_clusters,native_dynamic_bodies,native_kinematic_bodies,active_dynamic_bodies,active_kinematic_bodies,contact_pairs,contact_pairs_with_contacts,solver_rows,stress_active_nodes,stress_active_bonds,stress_islands,graph_d2h_bytes,pre_solve_pairs,simulation_start_ns,simulation_end_ns,process_cpu_ms,complete_step_ms,command_ms,completion_ms,complete_start_ns,complete_end_ns,phase_output_start_ns,phase_output_end_ns,stress_passes,post_correction_bonds_broken,contact_reuse_fallbacks
230,3.8500001430511475,7.9224410000000001,0,11.879625000000001,32,32,30,69917,0,0,382,1,0,188,1,3.9180709999999999,0.20238600000000001,31,31,1,31,1,12,0,0,358,605,9,0,142,205071286726141,205071294650105,8.2673459999999999,7.9678360000000001,9.0000000000000006e-05,0.045304999999999929,205071286726081,205071294693817,0,0,1,0,0
231,3.8666667938232422,6.5416949999999998,0,10.277858999999999,32,32,30,70303,0,0,386,1,0,153,1,3.7031909999999999,0.21789500000000001,31,31,1,31,1,12,0,0,358,605,9,0,142,205071298610465,205071305153924,6.8849640000000001,6.5958569999999996,0.000111,0.054050999999999405,205071298610384,205071305206131,0,0,1,0,0
232,3.8833334445953369,6.6488449999999997,0,9.8322900000000004,32,32,30,70680,0,0,377,1,0,153,1,3.154712,0.21060200000000001,31,31,1,31,1,12,0,0,358,605,9,0,142,205071308892761,205071315543379,6.9938330000000004,6.7084950000000001,0.0001,0.059550000000000658,205071308892691,205071315601046,0,0,1,0,0
233,3.9000000953674316,7.8883479999999997,0,11.077755,32,32,30,71058,0,0,378,1,0,188,1,3.160663,0.20455000000000001,31,31,1,31,1,12,0,0,358,605,9,0,142,205071318729299,205071326619330,8.2891340000000007,7.9404649999999997,8.0000000000000007e-05,0.052037000000000333,205071318729239,205071326669624,0,0,1,0,0
234,3.9166669845581055,7.3272259999999996,0,10.464646,32,32,30,71433,0,0,375,1,0,171,1,3.0911140000000001,0.19908000000000001,31,31,1,31,1,11,0,0,358,605,9,0,141,205071329811252,205071337139980,7.7271210000000004,7.3652059999999997,9.0000000000000006e-05,0.037889999999999979,205071329811201,205071337176307,0,0,1,0,0
235,3.9333336353302002,6.6226560000000001,0,9.9366149999999998,32,32,30,71812,0,0,379,1,0,153,1,3.2845040000000001,0.214449,31,31,1,31,1,11,0,0,358,605,9,0,141,205071340282750,205071346907369,7.0160049999999998,6.6839500000000003,8.1000000000000004e-05,0.061213000000000406,205071340282679,205071346966509,0,0,1,0,0
236,3.9500002861022949,7.9424489999999999,0,10.985904,32,32,30,72187,0,0,375,1,0,190,1,3.0095130000000001,0.20142499999999999,31,31,1,31,1,11,0,0,358,605,9,0,141,205071350223361,205071358167413,8.3096910000000008,7.987482,8.0000000000000007e-05,0.044953000000000465,205071350223291,205071358210693,0,0,1,0,0
237,3.9666669368743896,7.4625570000000003,0,10.549362,32,32,30,72566,0,0,379,1,0,177,1,3.0371429999999999,0.19955100000000001,31,31,1,31,1,11,0,0,358,605,9,0,141,205071361213553,205071368677693,7.8365169999999997,7.5071490000000001,0.0001,0.044491999999999976,205071361213483,205071368720532,0,0,1,0,0
238,3.9833335876464844,7.4414569999999998,0,10.492366000000001,32,32,30,72943,0,0,377,1,0,176,1,3.0224570000000002,0.20466000000000001,31,31,1,31,1,11,0,0,358,605,9,0,141,205071371770039,205071379213480,7.8010169999999999,7.4885250000000001,0.00014999999999999999,0.046918000000000681,205071371769959,205071379258344,0,0,1,0,0
239,4,7.9768819999999998,0,11.262207,32,32,30,73324,0,0,381,1,0,190,1,3.2587449999999998,0.205232,31,31,1,31,1,11,0,0,358,605,9,0,141,205071382266333,205071390244668,8.2814569999999996,8.0249120000000005,8.0000000000000007e-05,0.047950000000000159,205071382266263,205071390291095,0,0,1,0,0
240,4.0166668891906738,7.4867509999999999,0,11.145189999999999,32,32,30,73696,0,0,372,1,0,177,1,3.623793,0.20236599999999999,31,31,1,31,1,11,0,0,358,605,9,0,141,205071393532668,205071401020913,7.8490380000000002,7.5348309999999996,9.0000000000000006e-05,0.047989999999999533,205071393532608,205071401067309,0,0,1,0,0
241,4.0333337783813477,7.9485599999999996,0,11.507142,32,32,30,74077,0,0,381,1,0,189,1,3.523307,0.21160300000000001,31,31,1,31,1,11,0,0,358,605,9,0,141,205071404695280,205071412645463,8.3077579999999998,7.9969000000000001,9.0000000000000006e-05,0.048250000000000348,205071404695220,205071412692030,0,0,1,0,0
242,4.0500001907348633,6.6255920000000001,0,9.9462820000000001,32,32,30,74451,0,0,374,1,0,155,1,3.280967,0.206875,31,31,1,31,1,11,0,0,358,605,9,0,141,205071416209215,205071422836841,7.0107350000000004,6.6819160000000002,0.00012,0.056204000000000143,205071416209135,205071422890921,0,0,1,0,0
243,4.0666670799255371,6.5717309999999998,0,9.6230820000000001,32,32,30,74831,0,0,380,1,0,153,1,3.0229870000000001,0.199541,31,31,1,31,1,11,0,0,358,605,9,0,141,205071426160356,205071432733941,6.9140620000000004,6.6206529999999999,9.0000000000000006e-05,0.048831999999999987,205071426160276,205071432780838,0,0,1,0,0
244,4.0833334922790527,7.8024279999999999,0,11.262988999999999,32,32,30,75208,0,0,377,1,0,187,1,3.4138839999999999,0.22481699999999999,31,31,1,31,1,11,0,0,358,605,9,0,141,205071435787415,205071443591316,8.1572469999999999,7.8590039999999997,0.0001,0.056475999999999971,205071435787355,205071443646259,0,0,1,0,0
245,4.1000003814697266,7.8594749999999998,0,11.240697000000001,32,32,30,75591,0,0,383,1,0,188,1,3.3407279999999999,0.21537999999999999,31,31,1,31,1,11,0,0,358,605,9,0,141,205071447054532,205071454915469,8.2354450000000003,7.9362370000000002,8.0000000000000007e-05,0.076682000000000805,205071447054472,205071454990629,0,0,1,0,0
246,4.1166667938232422,7.427772,0,10.535206000000001,32,32,30,75968,0,0,377,1,0,177,1,3.067269,0.210481,31,31,1,31,1,11,0,0,358,605,9,0,141,205071458299918,205071465729513,7.7439020000000003,7.5047750000000004,0.0001,0.07690300000000061,205071458299838,205071465804523,0,0,1,0,0
247,4.133333683013916,7.8931969999999998,0,11.035795999999999,32,32,30,76348,0,0,380,1,0,189,1,3.1005509999999998,0.20960000000000001,31,31,1,31,1,11,0,0,358,605,9,0,141,205071468839152,205071476733892,8.2840980000000002,7.9694880000000001,0.0001,0.076191000000000564,205071468839092,205071476808480,0,0,1,0,0
248,4.1500000953674316,7.9643300000000004,0,11.335944,32,32,30,76722,0,0,374,1,0,189,1,3.330749,0.20501,31,31,1,31,1,11,0,0,358,605,9,0,141,205071479878966,205071487844768,8.3488399999999992,8.0363229999999994,9.0000000000000006e-05,0.07190299999999894,205071479878906,205071487915139,0,0,1,0,0
249,4.1666669845581055,7.6589320000000001,0,10.469073,32,32,30,77102,0,0,380,1,0,182,1,2.7713000000000001,0.20935899999999999,31,31,1,31,1,11,0,0,358,605,9,0,141,205071491219619,205071498880254,7.9665160000000004,7.7518940000000001,0.0001,0.092862000000000222,205071491219549,205071498971303,0,0,1,0,0
250,4.1833333969116211,7.3821370000000002,0,10.792384,32,32,30,77477,0,0,375,1,0,174,1,3.3602340000000002,0.21055199999999999,31,31,1,31,1,11,0,0,358,605,9,0,141,205071501692259,205071509075979,7.7097090000000001,7.4679469999999997,8.0000000000000007e-05,0.085729999999999862,205071501692199,205071509160026,0,0,1,0,0
251,4.2000002861022949,6.6727790000000002,0,10.040196,32,32,30,77858,0,0,381,1,0,152,1,3.3192780000000002,0.209288,31,31,1,31,1,12,0,0,358,605,9,0,142,205071512489803,205071519164125,7.0860630000000002,6.7597810000000003,9.0000000000000006e-05,0.086911999999999878,205071512489733,205071519249394,0,0,1,0,0
252,4.2166666984558105,7.9902470000000001,0,11.424849999999999,32,32,30,78239,0,0,381,1,0,186,1,3.3890280000000002,0.212565,31,31,1,31,1,14,0,0,358,605,9,0,144,205071522535470,205071530527300,8.3805019999999999,8.0744740000000004,9.1000000000000003e-05,0.084136000000000877,205071522535400,205071530609743,0,0,1,0,0
253,4.2333335876464844,6.501341,0,9.3264800000000001,32,32,30,78623,0,0,384,1,0,148,1,2.7869989999999998,0.206233,31,31,1,31,1,14,0,0,358,605,9,0,144,205071533964597,205071540467501,6.9039720000000004,6.5789650000000002,0.0001,0.07752400000000037,205071533964537,205071540543402,0,0,1,0,0
254,4.25,6.3218480000000001,0,9.5921640000000004,32,32,30,79002,0,0,379,1,0,146,1,3.2252429999999999,0.209149,31,31,1,31,1,14,0,0,358,605,9,0,144,205071543294504,205071549617724,6.6514239999999996,6.4026870000000002,9.0000000000000006e-05,0.08074899999999996,205071543294444,205071549697031,0,0,1,0,0
255,4.2666668891906738,8.1824539999999999,0,13.476851999999999,32,32,30,79386,0,0,384,1,0,196,1,5.2635909999999999,2.2898149999999999,31,31,1,31,1,14,0,0,358,605,9,0,144,205071552890876,205071561074863,8.5889450000000007,8.2664100000000005,8.0000000000000007e-05,0.083876000000000062,205071552890806,205071561157126,0,0,1,0,0
256,4.2833337783813477,8.2911070000000002,0,11.44102,32,32,30,79767,0,0,381,1,0,199,1,3.1170019999999998,0.20910899999999999,31,31,1,31,1,14,0,0,358,605,9,0,144,205071566371686,205071574664365,8.6563700000000008,8.3366520000000008,9.1000000000000003e-05,0.045454000000001216,205071566371616,205071574708187,0,0,1,0,0
257,4.3000001907348633,7.4113509999999998,0,10.813062,32,32,30,80152,0,0,385,1,0,174,1,3.368449,0.199461,31,31,1,31,1,14,0,0,358,605,9,0,144,205071577817915,205071585230819,7.8207190000000004,7.4558140000000002,6.9999999999999994e-05,0.044393000000000349,205071577817855,205071585273589,0,0,1,0,0
258,4.3166670799255371,7.9292439999999997,0,10.981346,32,32,30,80531,0,0,379,1,0,187,1,3.0197609999999999,0.20242599999999999,31,31,1,31,1,14,0,0,358,605,9,0,144,205071588636338,205071596567495,8.3455530000000007,7.9751300000000001,0.000121,0.045765000000000278,205071588636257,205071596611267,0,0,1,0,0
259,4.3333334922790527,8.0958539999999992,0,11.231901000000001,32,32,30,80923,0,0,392,1,0,195,1,3.1067230000000001,0.20517199999999999,31,31,1,31,1,14,0,0,358,605,9,0,144,205071599622111,205071607719548,8.4678210000000007,8.1493730000000006,8.0000000000000007e-05,0.053439000000000902,205071599622041,205071607771284,0,0,1,0,0
260,4.3500003814697266,8.3015760000000007,0,11.760664,32,32,30,81304,0,0,381,1,0,199,1,3.421408,0.221471,31,31,1,31,1,14,0,0,358,605,9,0,144,205071610859893,205071619163072,8.647888,8.3571390000000001,9.0000000000000006e-05,0.055472999999999217,205071610859833,205071619216872,0,0,1,0,0
261,4.3666667938232422,8.0989389999999997,0,11.103973,32,32,30,81696,0,0,392,1,0,193,1,2.976871,0.20111399999999999,31,31,1,31,1,14,0,0,358,605,9,0,144,205071622625827,205071630726710,8.4682929999999992,8.1447450000000003,0.00012,0.045685999999999893,205071622625746,205071630770371,0,0,1,0,0
262,4.383333683013916,6.657521,0,9.6742570000000008,32,32,30,82084,0,0,388,1,0,151,1,2.9862389999999999,0.21310599999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071633733787,205071640392831,7.0180680000000004,6.7173720000000001,8.0000000000000007e-05,0.059771000000000463,205071633733727,205071640450989,0,0,1,0,0
263,4.4000000953674316,8.2422160000000009,0,11.496052000000001,32,32,30,82476,0,0,392,1,0,199,1,3.219312,0.20366799999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071643413624,205071651657493,8.6393970000000007,8.2926490000000008,8.0000000000000007e-05,0.050352999999999426,205071643413564,205071651706113,0,0,1,0,0
264,4.4166669845581055,7.5556799999999997,0,10.970686000000001,32,32,30,82861,0,0,385,1,0,180,1,3.3857409999999999,0.21072199999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071654927539,205071662484882,7.9669629999999998,7.6057230000000002,9.0000000000000006e-05,0.049953000000000358,205071654927469,205071662533102,0,0,1,0,0
265,4.4333333969116211,6.4703140000000001,0,9.9110569999999996,32,32,30,83251,0,0,390,1,0,152,1,3.410447,0.197106,31,31,1,31,1,15,0,0,358,605,9,0,145,205071665902423,205071672374299,6.7904099999999996,6.5115499999999997,8.1000000000000004e-05,0.041154999999999831,205071665902352,205071672413832,0,0,1,0,0
266,4.4500002861022949,7.8209730000000004,0,11.327719,32,32,30,83636,0,0,385,1,0,187,1,3.4741360000000001,0.20710400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071675817837,205071683640503,8.1787130000000001,7.8714170000000001,9.0000000000000006e-05,0.050353999999999566,205071675817767,205071683689074,0,0,1,0,0
267,4.4666666984558105,7.7236320000000003,0,10.722174000000001,32,32,30,84026,0,0,390,1,0,185,1,2.9725039999999998,0.19871,31,31,1,31,1,15,0,0,358,605,9,0,145,205071687150536,205071694875961,8.0880270000000003,7.7678849999999997,9.1000000000000003e-05,0.044161999999999146,205071687150455,205071694918250,0,0,1,0,0
268,4.4833335876464844,7.9228620000000003,0,11.095608,32,32,30,84411,0,0,385,1,0,188,1,3.1389520000000002,0.212585,31,31,1,31,1,15,0,0,358,605,9,0,145,205071697876727,205071705801142,8.2560280000000006,7.9815110000000002,8.0000000000000007e-05,0.058569000000000315,205071697876667,205071705858078,0,0,1,0,0
269,4.5,6.6576810000000002,0,9.743385,32,32,30,84801,0,0,390,1,0,154,1,3.0548570000000002,0.20477000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071708976783,205071715636007,7.0033130000000003,6.7083050000000002,8.0000000000000007e-05,0.050544000000000366,205071708976713,205071715684918,0,0,1,0,0
270,4.5166668891906738,7.3774879999999996,0,10.324585000000001,32,32,30,85185,0,0,384,1,0,176,1,2.9213589999999998,0.20149400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071718723995,205071726102907,7.7175609999999999,7.419797,9.0000000000000006e-05,0.042219000000000229,205071718723925,205071726143642,0,0,1,0,0
271,4.5333337783813477,7.8131079999999997,0,10.78988,32,32,30,85574,0,0,389,1,0,186,1,2.9495309999999999,0.19867899999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071729052477,205071736867018,8.2117050000000003,7.8599550000000002,8.0000000000000007e-05,0.046767000000000891,205071729052417,205071736912292,0,0,1,0,0
272,4.5500001907348633,7.8536539999999997,0,10.842508,32,32,30,85952,0,0,378,1,0,185,1,2.9627560000000002,0.198459,31,31,1,31,1,15,0,0,358,605,9,0,145,205071739846425,205071747701571,8.2899390000000004,7.8953920000000002,8.1000000000000004e-05,0.041657000000000721,205071739846364,205071747741665,0,0,1,0,0
273,4.5666670799255371,7.7822509999999996,0,10.810558,32,32,30,86334,0,0,382,1,0,184,1,3.00299,0.20361799999999999,31,31,1,31,1,15,0,0,358,605,9,0,143,205071750692769,205071758476543,8.1921520000000001,7.8233370000000004,8.0000000000000007e-05,0.041006000000001208,205071750692709,205071758515946,0,0,1,0,0
274,4.5833334922790527,7.8518299999999996,0,10.895716999999999,32,32,30,86721,0,0,387,1,0,183,1,3.018189,0.198098,31,31,1,31,1,15,0,0,358,605,9,0,145,205071761507375,205071769360738,8.2737809999999996,7.8946300000000003,9.1000000000000003e-05,0.04270900000000033,205071761507305,205071769401854,0,0,1,0,0
275,4.6000003814697266,7.7564529999999996,0,10.876239999999999,32,32,30,87110,0,0,389,1,0,186,1,3.093909,0.195303,31,31,1,31,1,15,0,0,358,605,9,0,145,205071772407038,205071780164894,8.1173400000000004,7.8005750000000003,9.0000000000000006e-05,0.044032000000000515,205071772406978,205071780207453,0,0,1,0,0
276,4.6166667938232422,6.3639150000000004,0,9.6925410000000003,32,32,30,87491,0,0,381,1,0,148,1,3.2944520000000002,0.20246600000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071783287577,205071789653205,6.6931570000000002,6.4186670000000001,9.1000000000000003e-05,0.054660999999999405,205071783287506,205071789706053,0,0,1,0,0
277,4.633333683013916,7.6460480000000004,0,10.627528,32,32,30,87879,0,0,388,1,0,183,1,2.955101,0.20635300000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071792984074,205071800631785,8.0061440000000008,7.701892,0.0001,0.055743999999999794,205071792984014,205071800685796,0,0,1,0,0
278,4.6500000953674316,7.80877,0,10.95674,32,32,30,88261,0,0,382,1,0,185,1,3.112393,0.21216399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071803615800,205071811426173,8.1981319999999993,7.8699539999999999,8.0000000000000007e-05,0.061104000000000269,205071803615740,205071811485594,0,0,1,0,0
279,4.6666669845581055,7.6421409999999996,0,10.774932,32,32,30,88646,0,0,385,1,0,182,1,3.103307,0.19947100000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071814577108,205071822220852,8.0120529999999999,7.6929350000000003,8.0000000000000007e-05,0.050714000000001036,205071814577038,205071822269893,0,0,1,0,0
280,4.6833333969116211,7.7052379999999996,0,10.823492,32,32,30,89030,0,0,384,1,0,183,1,3.088549,0.21108199999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071825356268,205071833063139,8.0648619999999998,7.766051,8.0000000000000007e-05,0.060733000000000814,205071825356198,205071833122119,0,0,1,0,0
281,4.7000002861022949,7.7179219999999997,0,10.648778,32,32,30,89421,0,0,391,1,0,185,1,2.9051290000000001,0.204129,31,31,1,31,1,15,0,0,358,605,9,0,145,205071836183748,205071843903112,8.0578079999999996,7.7646889999999997,6.0999999999999999e-05,0.046706000000000358,205071836183698,205071843948306,0,0,1,0,0
282,4.7166666984558105,7.7602000000000002,0,10.855472000000001,32,32,30,89805,0,0,384,1,0,185,1,3.068762,0.19945099999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071846836472,205071854598165,8.1801309999999994,7.799283,9.0000000000000006e-05,0.038992999999999611,205071846836412,205071854635595,0,0,1,0,0
283,4.7333335876464844,7.8786699999999996,0,11.016912,32,32,30,90195,0,0,390,1,0,185,1,3.1130849999999999,0.20382800000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071857695931,205071865576074,8.2599330000000002,7.9178230000000003,9.0000000000000006e-05,0.039063000000000514,205071857695861,205071865613594,0,0,1,0,0
284,4.7500004768371582,7.3724499999999997,0,10.548641,32,32,30,90586,0,0,391,1,0,174,1,3.1512959999999999,0.20520099999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071868717291,205071876091424,7.7332999999999998,7.4111310000000001,0.0001,0.038581000000000643,205071868717231,205071876128252,0,0,1,0,0
285,4.7666668891906738,7.9121620000000004,0,11.022993,32,32,30,90979,0,0,393,1,0,188,1,3.0773489999999999,0.20689399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071879270281,205071887184096,8.2705179999999991,7.9699499999999999,0.000111,0.05767699999999909,205071879270210,205071887240050,0,0,1,0,0
286,4.7833337783813477,7.7650690000000004,0,11.04274,32,32,30,91369,0,0,390,1,0,186,1,3.249568,0.20869799999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205071890297631,205071898064273,8.1249629999999993,7.8167450000000001,8.0000000000000007e-05,0.051595999999999975,205071890297561,205071898114206,0,0,1,0,0
287,4.8000001907348633,6.5536479999999999,0,9.8690990000000003,32,32,30,91760,0,0,391,1,0,152,1,3.2852540000000001,0.197046,31,31,1,31,1,15,0,0,358,605,9,0,145,205071901344398,205071907899529,6.8994580000000001,6.5931119999999996,8.0000000000000007e-05,0.039384000000000086,205071901344338,205071907937370,0,0,1,0,0
288,4.8166670799255371,7.8464299999999998,0,10.879555999999999,32,32,30,92143,0,0,383,1,0,186,1,3.0062859999999998,0.200632,31,31,1,31,1,15,0,0,358,605,9,0,145,205071911217264,205071919065137,8.1985360000000007,7.884811,6.9999999999999994e-05,0.038311000000000206,205071911217194,205071919101945,0,0,1,0,0
289,4.8333334922790527,7.8460000000000001,0,10.947402,32,32,30,92528,0,0,385,1,0,186,1,3.0491250000000001,0.20513200000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205071922100838,205071929948340,8.3291920000000008,7.8890789999999997,8.0000000000000007e-05,0.042999000000000009,205071922100778,205071929989757,0,0,1,0,0
290,4.8500003814697266,7.7685649999999997,0,10.792113000000001,32,32,30,92906,0,0,378,1,0,187,1,2.9967280000000001,0.20086300000000001,31,31,1,31,1,14,0,0,358,605,9,0,144,205071933053931,205071940824209,8.1149690000000003,7.8079280000000004,8.0000000000000007e-05,0.039283000000001067,205071933053871,205071940861689,0,0,1,0,0
291,4.8666667938232422,7.6999380000000004,0,10.721152,32,32,30,93293,0,0,387,1,0,185,1,2.9909379999999999,0.204791,31,31,1,31,1,14,0,0,358,605,9,0,144,205071943863788,205071951565539,8.0415259999999993,7.7564229999999998,0.0001,0.056384999999999685,205071943863717,205071951619990,0,0,1,0,0
292,4.883333683013916,7.7765009999999997,0,10.957431,32,32,30,93674,0,0,381,1,0,185,1,3.141518,0.20376900000000001,31,31,1,31,1,14,0,0,358,605,9,0,144,205071954590600,205071962369024,8.1419110000000003,7.8257110000000001,0.0001,0.049110000000000653,205071954590530,205071962416121,0,0,1,0,0
